$time_passes,$gvn,$instcombine,$inline,$jump_threading,$simplifycfg,$sccp,$print_used_types,$ipsccp,$iv_users,$licm,$<performance
1,0,0,1,0,1,1,1,1,0,0,66.32980049688959
1,0,0,1,1,1,1,1,1,0,0,74.2318064151831
1,0,0,1,0,1,1,1,1,1,0,103.1049292213377
1,0,0,1,1,1,1,1,1,1,0,111.0069351396312
1,0,1,0,0,0,0,0,0,0,0,65.700919933818
1,0,0,0,0,0,1,0,1,0,0,42.502156964079205
1,0,1,0,0,0,0,0,0,1,0,102.47604865826611
1,0,1,0,0,0,0,0,1,0,0,68.88783182407691
1,0,1,0,0,0,0,0,1,1,0,105.662960548525
1,0,1,0,0,0,0,1,0,0,0,50.5520045525278
1,0,1,0,0,0,0,1,1,0,0,53.7389164427867
1,0,1,0,0,0,0,1,0,1,0,87.3271332769759
1,0,1,0,0,0,0,1,1,1,0,90.5140451672348
1,0,1,0,0,0,1,0,0,0,0,52.85817230835
1,0,1,0,0,0,1,0,0,1,0,89.6333010327981
1,0,1,0,0,0,1,1,0,0,0,37.7092569270598
1,0,0,0,0,0,1,1,1,0,0,27.353241582789003
1,0,1,0,0,0,1,1,0,1,0,74.48438565150789
1,0,1,0,0,0,1,0,1,0,0,64.5539697961989
1,0,1,0,0,0,1,1,1,0,0,49.4050544149087
1,0,1,0,0,0,1,0,1,1,0,101.329098520647
1,0,1,0,0,0,1,1,1,1,0,86.1801831393568
1,0,1,0,0,1,0,0,0,0,0,84.1710211292125
1,0,1,0,0,1,0,0,0,1,0,120.94614985366061
1,0,1,0,0,1,0,0,1,0,0,87.3579330194714
1,0,1,0,0,1,0,0,1,1,0,124.13306174391951
1,0,1,0,0,1,1,0,0,0,0,71.3282735037445
1,0,0,0,0,0,1,0,1,1,0,79.27728568852731
1,0,1,0,0,1,1,0,1,0,0,83.02407099159339
1,0,1,0,0,1,1,0,0,1,0,108.1034022281926
1,0,1,0,0,1,1,0,1,1,0,119.7991997160415
1,0,1,0,0,1,0,1,0,0,0,69.02210574792231
1,0,1,0,0,1,0,1,0,1,0,105.7972344723704
1,0,1,0,0,1,1,1,0,0,0,56.179358122454296
1,0,1,0,0,1,1,1,0,1,0,92.9544868469024
1,0,1,0,0,1,0,1,1,0,0,72.2090176381812
1,0,1,0,0,1,1,1,1,0,0,67.87515561030318
1,0,1,0,0,1,0,1,1,1,0,108.9841463626293
1,0,0,0,0,0,1,1,1,1,0,64.1283703072371
1,0,1,0,0,1,1,1,1,1,0,104.65028433475129
1,0,1,1,0,0,0,0,0,0,0,77.39689889751409
1,0,1,1,0,0,0,0,0,1,0,114.1720276219622
1,0,1,1,0,0,0,0,1,0,0,89.39428954278301
1,0,1,1,0,0,0,0,1,1,0,126.16941826723112
1,0,1,1,0,0,0,1,0,0,0,62.24798351622389
1,0,1,1,0,0,0,1,1,0,0,74.24537416149282
1,0,1,1,0,0,0,1,0,1,0,99.02311224067199
1,0,1,1,0,0,0,1,1,1,0,111.02050288594091
1,0,1,1,0,1,0,0,0,0,0,95.8670000929086
1,0,0,0,0,1,0,0,0,0,0,56.888005680732796
1,0,1,1,0,1,0,0,0,1,0,132.6421288173567
1,0,1,1,0,1,0,1,0,0,0,80.7180847116184
1,0,1,1,0,1,0,1,0,1,0,117.4932134360665
1,0,1,1,0,1,0,0,1,0,0,107.86439073817752
1,0,1,1,0,1,0,1,1,0,0,92.71547535688732
1,0,1,1,0,1,0,0,1,1,0,144.63951946262563
1,0,1,1,0,1,0,1,1,1,0,129.49060408133542
1,0,1,1,0,0,1,0,0,0,0,64.55415127204608
1,0,1,1,0,0,1,0,0,1,0,101.3292799964942
1,0,1,1,0,0,1,0,1,0,0,85.060427514905
1,0,0,0,0,1,0,0,0,1,0,93.6631344051809
1,0,1,1,0,0,1,0,1,1,0,121.83555623935311
1,0,1,1,0,1,1,0,0,0,0,83.02425246744059
1,0,1,1,0,1,1,0,1,0,0,103.5305287102995
1,0,1,1,0,1,1,0,0,1,0,119.7993811918887
1,0,1,1,0,1,1,0,1,1,0,140.30565743474762
1,0,1,1,0,0,1,1,0,0,0,49.40523589075588
1,0,1,1,0,0,1,1,0,1,0,86.18036461520398
1,0,1,1,0,1,1,1,0,0,0,67.8753370861504
1,0,1,1,0,1,1,1,0,1,0,104.65046581059849
1,0,1,1,0,0,1,1,1,0,0,69.91151213361479
1,0,0,0,0,1,0,0,1,0,0,65.3061201873517
1,0,1,1,0,1,1,1,1,0,0,88.38161332900931
1,0,1,1,0,0,1,1,1,1,0,106.6866408580629
1,0,1,1,0,1,1,1,1,1,0,125.1567420534574
1,0,1,0,1,0,0,0,0,0,0,73.6029258521115
1,0,1,0,1,0,0,0,0,1,0,110.3780545765596
1,0,1,0,1,0,0,0,1,0,0,76.7898377423704
1,0,1,0,1,0,0,0,1,1,0,113.5649664668185
1,0,1,0,1,0,0,1,0,0,0,58.454010470821295
1,0,1,0,1,0,0,1,1,0,0,61.640922361080186
1,0,1,0,1,0,0,1,0,1,0,95.2291391952694
1,0,0,0,0,0,0,0,0,1,0,75.19303320978639
1,0,0,0,0,1,0,0,1,1,0,102.0812489117998
1,0,1,0,1,0,0,1,1,1,0,98.4160510855283
1,0,1,0,1,0,1,0,0,0,0,60.7601782266435
1,0,1,0,1,0,1,0,0,1,0,97.5353069510916
1,0,1,0,1,0,1,1,0,0,0,45.611262845353295
1,0,1,0,1,0,1,1,0,1,0,82.38639156980139
1,0,1,0,1,0,1,0,1,0,0,72.45597571449238
1,0,1,0,1,0,1,1,1,0,0,57.30706033320217
1,0,1,0,1,0,1,0,1,1,0,109.23110443894049
1,0,1,0,1,0,1,1,1,1,0,94.08218905765028
1,0,1,1,1,0,0,0,0,0,0,85.29890481580759
1,0,0,0,0,1,1,0,0,0,0,44.045258055264796
1,0,1,1,1,0,0,0,0,1,0,122.0740335402557
1,0,1,1,1,0,0,0,1,0,0,97.29629546107651
1,0,1,1,1,0,0,0,1,1,0,134.07142418552462
1,0,1,1,1,0,1,0,0,0,0,72.45615719033958
1,0,1,1,1,0,1,0,1,0,0,92.9624334331985
1,0,1,1,1,0,1,0,0,1,0,109.23128591478769
1,0,1,1,1,0,1,0,1,1,0,129.7375621576466
1,0,1,1,1,0,0,1,0,0,0,70.1499894345174
1,0,1,1,1,0,0,1,0,1,0,106.92511815896549
1,0,1,1,1,0,1,1,0,0,0,57.30724180904938
1,0,0,0,0,1,1,0,1,0,0,60.97225815947371
1,0,1,1,1,0,1,1,0,1,0,94.08237053349748
1,0,1,1,1,0,0,1,1,0,0,82.14738007978632
1,0,1,1,1,0,1,1,1,0,0,77.8135180519083
1,0,1,1,1,0,0,1,1,1,0,118.92250880423441
1,0,1,1,1,0,1,1,1,1,0,114.5886467763564
1,0,1,0,1,1,0,0,0,0,0,92.073027047506
1,0,1,0,1,1,0,0,0,1,0,128.8481557719541
1,0,1,0,1,1,0,0,1,0,0,95.2599389377649
1,0,1,0,1,1,0,0,1,1,0,132.035067662213
1,0,1,0,1,1,0,1,0,0,0,76.92411166621581
1,0,0,0,0,1,1,0,0,1,0,80.82038677971289
1,0,1,0,1,1,0,1,1,0,0,80.1110235564747
1,0,1,0,1,1,0,1,0,1,0,113.6992403906639
1,0,1,0,1,1,0,1,1,1,0,116.8861522809228
1,0,1,1,1,1,0,0,0,0,0,103.7690060112021
1,0,1,1,1,1,0,0,0,1,0,140.5441347356502
1,0,1,1,1,1,0,1,0,0,0,88.6200906299119
1,0,1,1,1,1,0,1,0,1,0,125.39521935436
1,0,1,1,1,1,0,0,1,0,0,115.76639665647102
1,0,1,1,1,1,0,1,1,0,0,100.61748127518082
1,0,1,1,1,1,0,0,1,1,0,152.54152538091913
1,0,0,0,0,1,1,0,1,1,0,97.74738688392182
1,0,1,1,1,1,0,1,1,1,0,137.39260999962892
1,0,1,0,1,1,1,0,0,0,0,79.230279422038
1,0,1,0,1,1,1,0,0,1,0,116.0054081464861
1,0,1,0,1,1,1,0,1,0,0,90.92607690988689
1,0,1,0,1,1,1,0,1,1,0,127.701205634335
1,0,1,1,1,1,1,0,0,0,0,90.92625838573409
1,0,1,1,1,1,1,0,1,0,0,111.432534628593
1,0,1,1,1,1,1,0,0,1,0,127.7013871101822
1,0,1,1,1,1,1,0,1,1,0,148.2076633530411
1,0,1,0,1,1,1,1,0,0,0,64.0813640407478
1,0,0,0,0,1,0,1,0,0,0,41.739090299442594
1,0,1,0,1,1,1,1,0,1,0,100.8564927651959
1,0,1,1,1,1,1,1,0,0,0,75.77734300444389
1,0,1,1,1,1,1,1,0,1,0,112.55247172889199
1,0,1,0,1,1,1,1,1,0,0,75.7771615285967
1,0,1,1,1,1,1,1,1,0,0,96.28361924730281
1,0,1,0,1,1,1,1,1,1,0,112.55229025304479
1,0,1,1,1,1,1,1,1,1,0,133.0587479717509
1,1,0,0,0,0,0,0,0,0,0,56.48275046743039
1,1,0,0,0,0,0,0,0,1,0,93.25787919187849
1,1,0,0,0,0,0,0,1,0,0,64.9008649740493
1,0,0,0,0,1,0,1,0,1,0,78.51421902389069
1,1,0,0,0,0,0,0,1,1,0,101.6759936984974
1,1,0,0,0,0,0,1,0,0,0,41.33383508614019
1,1,0,0,0,0,0,1,1,0,0,49.75194959275909
1,1,0,0,0,0,0,1,0,1,0,78.10896381058829
1,1,0,0,0,0,0,1,1,1,0,86.52707831720718
1,1,0,0,0,0,1,0,0,0,0,43.64000284196239
1,1,0,0,0,0,1,0,0,1,0,80.4151315664105
1,1,0,0,0,0,1,1,0,0,0,28.49108746067219
1,1,0,0,0,0,1,1,0,1,0,65.2662161851203
1,1,0,0,0,0,1,0,1,0,0,60.5670029461713
1,0,0,0,0,1,1,1,0,0,0,28.896342673974594
1,1,0,0,0,0,1,1,1,0,0,45.4180875648811
1,1,0,0,0,0,1,0,1,1,0,97.34213167061941
1,1,0,0,0,0,1,1,1,1,0,82.1932162893292
1,1,0,0,0,1,0,0,0,0,0,74.95285166282488
1,1,0,0,0,1,0,0,0,1,0,111.72798038727299
1,1,0,0,0,1,0,0,1,0,0,83.37096616944379
1,1,0,0,0,1,0,0,1,1,0,120.1460948938919
1,1,0,0,0,1,1,0,0,0,0,62.110104037356884
1,1,0,0,0,1,1,0,1,0,0,79.0371041415658
1,1,0,0,0,1,1,0,0,1,0,98.88523276180499
1,0,0,0,0,1,1,1,0,1,0,65.6714713984227
1,1,0,0,0,1,1,0,1,1,0,115.81223286601391
1,1,0,0,0,1,0,1,0,0,0,59.80393628153468
1,1,0,0,0,1,0,1,0,1,0,96.57906500598278
1,1,0,0,0,1,1,1,0,0,0,46.96118865606668
1,1,0,0,0,1,1,1,0,1,0,83.73631738051478
1,1,0,0,0,1,0,1,1,0,0,68.22205078815358
1,1,0,0,0,1,1,1,1,0,0,63.8881887602756
1,1,0,0,0,1,0,1,1,1,0,104.99717951260169
1,1,0,0,0,1,1,1,1,1,0,100.6633174847237
1,1,0,0,1,0,0,0,0,0,0,64.38475638572388
1,0,0,0,0,1,0,1,1,0,0,50.15720480606149
1,1,0,0,1,0,0,0,0,1,0,101.15988511017198
1,1,0,0,1,0,0,0,1,0,0,72.80287089234278
1,1,0,0,1,0,0,0,1,1,0,109.57799961679089
1,1,0,0,1,0,0,1,0,0,0,49.235841004433674
1,1,0,0,1,0,0,1,1,0,0,57.65395551105257
1,1,0,0,1,0,0,1,0,1,0,86.01096972888178
1,1,0,0,1,0,0,1,1,1,0,94.42908423550068
1,1,0,0,1,1,0,0,0,0,0,82.85485758111838
1,1,0,0,1,1,0,0,0,1,0,119.62998630556649
1,1,0,0,1,1,0,1,0,0,0,67.70594219982819
1,0,0,0,0,0,0,0,1,0,0,46.8360189919572
1,0,0,0,0,1,1,1,1,0,0,45.82334277818351
1,1,0,0,1,1,0,1,0,1,0,104.48107092427628
1,1,0,0,1,1,0,0,1,0,0,91.27297208773729
1,1,0,0,1,1,0,1,1,0,0,76.12405670644709
1,1,0,0,1,1,0,0,1,1,0,128.0481008121854
1,1,0,0,1,1,0,1,1,1,0,112.89918543089519
1,1,0,0,1,0,1,0,0,0,0,51.542008760255875
1,1,0,0,1,0,1,0,0,1,0,88.31713748470398
1,1,0,0,1,0,1,0,1,0,0,68.4690088644648
1,1,0,0,1,0,1,0,1,1,0,105.2441375889129
1,1,0,0,1,1,1,0,0,0,0,70.01210995565037
1,0,0,0,0,1,0,1,1,1,0,86.9323335305096
1,1,0,0,1,1,1,0,1,0,0,86.9391100598593
1,1,0,0,1,1,1,0,0,1,0,106.78723868009848
1,1,0,0,1,1,1,0,1,1,0,123.71423878430741
1,1,0,0,1,0,1,1,0,0,0,36.39309337896567
1,1,0,0,1,0,1,1,0,1,0,73.16822210341377
1,1,0,0,1,1,1,1,0,0,0,54.86319457436017
1,1,0,0,1,1,1,1,0,1,0,91.63832329880827
1,1,0,0,1,0,1,1,1,0,0,53.320093483174595
1,1,0,0,1,1,1,1,1,0,0,71.7901946785691
1,1,0,0,1,0,1,1,1,1,0,90.0952222076227
1,0,0,0,0,1,1,1,1,1,0,82.59847150263161
1,1,0,0,1,1,1,1,1,1,0,108.5653234030172
1,1,1,0,0,0,0,0,0,0,0,83.7657659159101
1,1,1,0,0,0,0,0,0,1,0,120.5408946403582
1,1,1,0,0,0,0,0,1,0,0,86.952677806169
1,1,1,0,0,0,0,0,1,1,0,123.7278065306171
1,1,1,0,0,0,0,1,0,0,0,68.6168505346199
1,1,1,0,0,0,0,1,1,0,0,71.8037624248788
1,1,1,0,0,0,0,1,0,1,0,105.391979259068
1,1,1,0,0,0,0,1,1,1,0,108.57889114932689
1,1,1,0,0,0,1,0,0,0,0,70.92301829044209
1,0,0,0,1,0,0,0,0,0,0,46.31991040363179
1,1,1,0,0,0,1,0,0,1,0,107.6981470148902
1,1,1,0,0,0,1,1,0,0,0,55.774102909151885
1,1,1,0,0,0,1,1,0,1,0,92.54923163359999
1,1,1,0,0,0,1,0,1,0,0,82.61881577829101
1,1,1,0,0,0,1,1,1,0,0,67.4699003970008
1,1,1,0,0,0,1,0,1,1,0,119.39394450273912
1,1,1,0,0,0,1,1,1,1,0,104.24502912144891
1,1,1,0,1,0,0,0,0,0,0,91.66777183420359
1,1,1,0,1,0,0,0,0,1,0,128.4429005586517
1,1,1,0,1,0,0,0,1,0,0,94.85468372446249
1,0,0,0,1,0,0,0,0,1,0,83.09503912807989
1,1,1,0,1,0,0,0,1,1,0,131.6298124489106
1,1,1,0,1,0,1,0,0,0,0,78.82502420873558
1,1,1,0,1,0,1,0,1,0,0,90.52082169658448
1,1,1,0,1,0,1,0,0,1,0,115.6001529331837
1,1,1,0,1,0,1,0,1,1,0,127.29595042103259
1,1,1,0,1,0,0,1,0,0,0,76.5188564529134
1,1,1,0,1,0,0,1,0,1,0,113.29398517736149
1,1,1,0,1,0,1,1,0,0,0,63.67610882744538
1,1,1,0,1,0,1,1,0,1,0,100.45123755189348
1,1,1,0,1,0,0,1,1,0,0,79.7057683431723
1,0,0,0,1,0,0,0,1,0,0,54.73802491025069
1,1,1,0,1,0,1,1,1,0,0,75.37190631529428
1,1,1,0,1,0,0,1,1,1,0,116.48089706762039
1,1,1,0,1,0,1,1,1,1,0,112.14703503974238
1,1,1,0,0,1,0,0,0,0,0,102.2358671113046
1,1,1,0,0,1,0,0,0,1,0,139.0109958357527
1,1,1,0,0,1,0,0,1,0,0,105.4227790015635
1,1,1,0,0,1,0,0,1,1,0,142.1979077260116
1,1,1,0,0,1,0,1,0,0,0,87.0869517300144
1,1,1,0,0,1,0,1,1,0,0,90.2738636202733
1,1,1,0,0,1,0,1,0,1,0,123.8620804544625
1,0,0,0,1,0,0,0,1,1,0,91.5131536346988
1,1,1,0,0,1,0,1,1,1,0,127.0489923447214
1,1,1,0,1,1,0,0,0,0,0,110.1378730295981
1,1,1,0,1,1,0,0,0,1,0,146.9130017540462
1,1,1,0,1,1,0,1,0,0,0,94.9889576483079
1,1,1,0,1,1,0,1,0,1,0,131.764086372756
1,1,1,0,1,1,0,0,1,0,0,113.324784919857
1,1,1,0,1,1,0,1,1,0,0,98.1758695385668
1,1,1,0,1,1,0,0,1,1,0,150.0999136443051
1,1,1,0,1,1,0,1,1,1,0,134.9509982630149
1,1,1,0,0,1,1,0,0,0,0,89.39311948583659
1,0,0,0,1,0,0,1,0,0,0,31.170995022341586
1,1,1,0,0,1,1,0,0,1,0,126.1682482102847
1,1,1,0,0,1,1,0,1,0,0,101.08891697368549
1,1,1,0,0,1,1,0,1,1,0,137.8640456981336
1,1,1,0,1,1,1,0,0,0,0,97.29512540413009
1,1,1,0,1,1,1,0,1,0,0,108.99092289197898
1,1,1,0,1,1,1,0,0,1,0,134.0702541285782
1,1,1,0,1,1,1,0,1,1,0,145.7660516164271
1,1,1,0,0,1,1,1,0,0,0,74.2442041045464
1,1,1,0,0,1,1,1,0,1,0,111.0193328289945
1,1,1,0,1,1,1,1,0,0,0,82.1462100228399
1,0,0,0,1,0,0,1,1,0,0,39.589109528960485
1,1,1,0,1,1,1,1,0,1,0,118.92133874728799
1,1,1,0,0,1,1,1,1,0,0,85.94000159239529
1,1,1,0,1,1,1,1,1,0,0,93.84200751068879
1,1,1,0,0,1,1,1,1,1,0,122.71513031684339
1,1,1,0,1,1,1,1,1,1,0,130.61713623513688
1,1,0,1,0,0,0,0,0,0,0,68.1787294311265
1,1,0,1,0,0,0,0,0,1,0,104.95385815557461
1,1,0,1,0,0,0,0,1,0,0,85.4073226927554
1,1,0,1,0,0,0,0,1,1,0,122.18245141720351
1,1,0,1,0,0,0,1,0,0,0,53.0298140498363
1,0,0,0,1,0,0,1,0,1,0,67.94612374678968
1,1,0,1,0,0,0,1,1,0,0,70.25840731146519
1,1,0,1,0,0,0,1,0,1,0,89.8049427742844
1,1,0,1,0,0,0,1,1,1,0,107.0335360359133
1,1,0,1,0,0,1,0,0,0,0,55.3359818056585
1,1,0,1,0,0,1,0,0,1,0,92.1111105301066
1,1,0,1,0,0,1,1,0,0,0,40.1870664243683
1,1,0,1,0,0,1,1,0,1,0,76.96219514881639
1,1,0,1,0,0,1,0,1,0,0,81.07346066487739
1,1,0,1,0,0,1,1,1,0,0,65.92454528358718
1,1,0,1,0,0,1,0,1,1,0,117.8485893893255
1,0,0,0,0,0,0,0,1,1,0,83.6111477164053
1,0,0,0,1,0,0,1,1,1,0,76.36423825340859
1,1,0,1,0,0,1,1,1,1,0,102.69967400803529
1,1,0,1,0,1,0,0,0,0,0,86.648830626521
1,1,0,1,0,1,0,0,0,1,0,123.42395935096911
1,1,0,1,0,1,0,0,1,0,0,103.8774238881499
1,1,0,1,0,1,0,0,1,1,0,140.65255261259802
1,1,0,1,0,1,1,0,0,0,0,73.806083001053
1,1,0,1,0,1,1,0,1,0,0,99.5435618602719
1,1,0,1,0,1,1,0,0,1,0,110.5812117255011
1,1,0,1,0,1,1,0,1,1,0,136.31869058472
1,1,0,1,0,1,0,1,0,0,0,71.49991524523081
1,0,0,0,1,1,0,0,0,0,0,64.79001159902629
1,1,0,1,0,1,0,1,0,1,0,108.2750439696789
1,1,0,1,0,1,1,1,0,0,0,58.657167619762795
1,1,0,1,0,1,1,1,0,1,0,95.4322963442109
1,1,0,1,0,1,0,1,1,0,0,88.72850850685971
1,1,0,1,0,1,1,1,1,0,0,84.3946464789817
1,1,0,1,0,1,0,1,1,1,0,125.5036372313078
1,1,0,1,0,1,1,1,1,1,0,121.1697752034298
1,1,1,1,0,0,0,0,0,0,0,95.46174487960619
1,1,1,1,0,0,0,0,0,1,0,132.2368736040543
1,1,1,1,0,0,0,0,1,0,0,107.45913552487511
1,0,0,0,1,1,0,0,0,1,0,101.5651403234744
1,1,1,1,0,0,0,0,1,1,0,144.23426424932322
1,1,1,1,0,0,0,1,0,0,0,80.31282949831599
1,1,1,1,0,0,0,1,1,0,0,92.31022014358491
1,1,1,1,0,0,0,1,0,1,0,117.08795822276409
1,1,1,1,0,0,0,1,1,1,0,129.085348868033
1,1,1,1,0,1,0,0,0,0,0,113.93184607500069
1,1,1,1,0,1,0,0,0,1,0,150.7069747994488
1,1,1,1,0,1,0,1,0,0,0,98.7829306937105
1,1,1,1,0,1,0,1,0,1,0,135.5580594181586
1,1,1,1,0,1,0,0,1,0,0,125.92923672026961
1,0,0,0,1,1,0,1,0,0,0,49.641096217736084
1,1,1,1,0,1,0,1,1,0,0,110.78032133897942
1,1,1,1,0,1,0,0,1,1,0,162.70436544471772
1,1,1,1,0,1,0,1,1,1,0,147.55545006342751
1,1,1,1,0,0,1,0,0,0,0,82.61899725413818
1,1,1,1,0,0,1,0,0,1,0,119.39412597858629
1,1,1,1,0,0,1,0,1,0,0,103.1252734969971
1,1,1,1,0,0,1,0,1,1,0,139.9004022214452
1,1,1,1,0,1,1,0,0,0,0,101.08909844953268
1,1,1,1,0,1,1,0,1,0,0,121.5953746923916
1,1,1,1,0,1,1,0,0,1,0,137.8642271739808
1,0,0,0,1,1,0,1,0,1,0,86.41622494218419
1,1,1,1,0,1,1,0,1,1,0,158.3705034168397
1,1,1,1,0,0,1,1,0,0,0,67.47008187284798
1,1,1,1,0,0,1,1,0,1,0,104.24521059729608
1,1,1,1,0,1,1,1,0,0,0,85.94018306824249
1,1,1,1,0,1,1,1,0,1,0,122.71531179269058
1,1,1,1,0,0,1,1,1,0,0,87.9763581157069
1,1,1,1,0,1,1,1,1,0,0,106.4464593111014
1,1,1,1,0,0,1,1,1,1,0,124.751486840155
1,1,1,1,0,1,1,1,1,1,0,143.2215880355495
1,1,0,1,1,0,0,0,0,0,0,76.08073534942
1,0,0,0,1,1,0,0,1,0,0,73.20812610564519
1,1,0,1,1,0,0,0,0,1,0,112.8558640738681
1,1,0,1,1,0,0,0,1,0,0,93.3093286110489
1,1,0,1,1,0,0,0,1,1,0,130.084457335497
1,1,0,1,1,0,0,1,0,0,0,60.931819968129794
1,1,0,1,1,0,0,1,1,0,0,78.1604132297587
1,1,0,1,1,0,0,1,0,1,0,97.7069486925779
1,1,0,1,1,0,0,1,1,1,0,114.9355419542068
1,1,0,1,1,0,1,0,0,0,0,63.237987723951996
1,1,0,1,1,0,1,0,0,1,0,100.0131164484001
1,1,0,1,1,0,1,1,0,0,0,48.089072342661794
1,0,0,0,1,1,0,1,1,0,0,58.05921072435498
1,1,0,1,1,0,1,1,0,1,0,84.86420106710989
1,1,0,1,1,0,1,0,1,0,0,88.97546658317088
1,1,0,1,1,0,1,1,1,0,0,73.82655120188069
1,1,0,1,1,0,1,0,1,1,0,125.750595307619
1,1,0,1,1,0,1,1,1,1,0,110.60167992632879
1,1,1,1,1,0,0,0,0,0,0,103.36375079789968
1,1,1,1,1,0,0,0,0,1,0,140.1388795223478
1,1,1,1,1,0,0,0,1,0,0,115.3611414431686
1,1,1,1,1,0,0,0,1,1,0,152.13627016761671
1,1,1,1,1,0,1,0,0,0,0,90.52100317243168
1,0,0,0,1,1,0,0,1,1,0,109.9832548300933
1,1,1,1,1,0,1,0,1,0,0,111.0272794152906
1,1,1,1,1,0,1,0,0,1,0,127.29613189687979
1,1,1,1,1,0,1,0,1,1,0,147.8024081397387
1,1,1,1,1,0,0,1,0,0,0,88.21483541660949
1,1,1,1,1,0,0,1,0,1,0,124.98996414105758
1,1,1,1,1,0,1,1,0,0,0,75.37208779114148
1,1,1,1,1,0,1,1,0,1,0,112.14721651558958
1,1,1,1,1,0,0,1,1,0,0,100.21222606187841
1,1,1,1,1,0,1,1,1,0,0,95.8783640340004
1,1,1,1,1,0,0,1,1,1,0,136.9873547863265
1,0,0,0,1,1,0,1,1,1,0,94.83433944880309
1,1,1,1,1,0,1,1,1,1,0,132.6534927584485
1,1,0,1,1,1,0,0,0,0,0,94.5508365448145
1,1,0,1,1,1,0,0,0,1,0,131.3259652692626
1,1,0,1,1,1,0,0,1,0,0,111.7794298064434
1,1,0,1,1,1,0,0,1,1,0,148.5545585308915
1,1,0,1,1,1,0,1,0,0,0,79.4019211635243
1,1,0,1,1,1,0,1,1,0,0,96.63051442515321
1,1,0,1,1,1,0,1,0,1,0,116.1770498879724
1,1,0,1,1,1,0,1,1,1,0,133.4056431496013
1,1,1,1,1,1,0,0,0,0,0,121.83385199329419
1,0,0,0,1,0,1,0,0,0,0,33.47716277816379
1,1,1,1,1,1,0,0,0,1,0,158.6089807177423
1,1,1,1,1,1,0,1,0,0,0,106.684936612004
1,1,1,1,1,1,0,1,0,1,0,143.4600653364521
