$time_passes,$gvn,$instcombine,$inline,$jump_threading,$simplifycfg,$sccp,$print_used_types,$ipsccp,$iv_users,$licm,$<performance
1,0,0,1,1,1,0,0,0,1,0,62.49234252397049
1,0,0,1,1,1,0,1,0,0,0,116.52998872673221
1,0,0,1,1,1,0,1,0,1,0,81.25642327818028
1,0,0,1,1,1,0,0,1,0,0,85.9614906505613
1,0,0,0,0,0,1,1,0,0,0,-6.005266305349901
1,0,0,1,1,1,0,1,1,0,0,126.00548881457111
1,0,0,1,1,1,0,0,1,1,0,71.96784261180939
1,0,0,1,1,1,0,1,1,1,0,90.73192336601917
1,0,0,1,0,1,1,0,0,0,0,18.2367558949309
1,0,0,1,0,1,1,0,0,1,0,4.243107856179009
1,0,0,1,0,1,1,0,1,0,0,27.712255982769804
1,0,0,1,0,1,1,0,1,1,0,13.718607944017897
1,0,0,1,1,1,1,0,0,0,0,26.13876181322439
1,0,0,1,1,1,1,0,1,0,0,35.61426190106329
1,0,0,1,1,1,1,0,0,1,0,12.145113774472499
1,0,0,0,0,0,1,1,0,1,0,9.489945009298204
1,0,0,1,1,1,1,0,1,1,0,21.620613862311387
1,0,0,1,0,1,1,1,0,0,0,7.448053164040703
1,0,0,1,0,1,1,1,0,1,0,-27.8255122845112
1,0,0,1,1,1,1,1,0,0,0,35.92511517923418
1,0,0,1,1,1,1,1,0,1,0,0.6515497306822908
1,0,0,1,0,1,1,1,1,0,0,16.9235532518796
1,0,0,1,1,1,1,1,1,0,0,45.400615267073086
1,0,0,1,0,1,1,1,1,1,0,-18.350012196672296
1,0,0,1,1,1,1,1,1,1,0,10.127049818521193
1,0,1,0,0,0,0,0,0,0,0,65.700919933818
1,0,0,0,0,0,1,0,1,0,0,36.7878888666792
1,0,1,0,0,0,0,0,0,1,0,102.47604865826611
1,0,1,0,0,0,0,0,1,0,0,75.17642002165691
1,0,1,0,0,0,0,0,1,1,0,111.951548746105
1,0,1,0,0,0,0,1,0,0,0,62.6409096476278
1,0,1,0,0,0,0,1,1,0,0,72.1164097354667
1,0,1,0,0,0,0,1,0,1,0,78.1361209622759
1,0,1,0,0,0,0,1,1,1,0,87.61162105011479
1,0,1,0,0,0,1,0,0,0,0,42.84745060492
1,0,1,0,0,0,1,0,0,1,0,79.62257932936811
1,0,1,0,0,0,1,1,0,0,0,66.06426875192982
1,0,0,0,0,0,1,1,1,0,0,3.470233782489
1,0,1,0,0,0,1,1,0,1,0,81.55948006657789
1,0,1,0,0,0,1,0,1,0,0,52.322950692758894
1,0,1,0,0,0,1,1,1,0,0,75.53976883976871
1,0,1,0,0,0,1,0,1,1,0,89.098079417207
1,0,1,0,0,0,1,1,1,1,0,91.0349801544168
1,0,1,0,0,1,0,0,0,0,0,84.1710211292125
1,0,1,0,0,1,0,0,0,1,0,120.94614985366061
1,0,1,0,0,1,0,0,1,0,0,93.6465212170514
1,0,1,0,0,1,0,0,1,1,0,130.4216499414995
1,0,1,0,0,1,1,0,0,0,0,22.0758387573145
1,0,0,0,0,0,1,0,1,1,0,73.5630175911273
1,0,1,0,0,1,1,0,1,0,0,31.551338845153396
1,0,1,0,0,1,1,0,0,1,0,58.8509674817626
1,0,1,0,0,1,1,0,1,1,0,68.3264675696015
1,0,1,0,0,1,0,1,0,0,0,103.63996319632231
1,0,1,0,0,1,0,1,0,1,0,119.13517451097039
1,0,1,0,0,1,1,1,0,0,0,67.8216092576243
1,0,1,0,0,1,1,1,0,1,0,83.3168205722724
1,0,1,0,0,1,0,1,1,0,0,113.11546328416121
1,0,1,0,0,1,1,1,1,0,0,77.2971093454632
1,0,1,0,0,1,0,1,1,1,0,128.6106745988093
1,0,0,0,0,0,1,1,1,1,0,18.9654450971371
1,0,1,0,0,1,1,1,1,1,0,92.7923206601113
1,0,1,1,0,0,0,0,0,0,0,128.2156029415141
1,0,1,1,0,0,0,0,0,1,0,114.2219549027622
1,0,1,1,0,0,0,0,1,0,0,137.69110302935303
1,0,1,1,0,0,0,0,1,1,0,123.69745499060113
1,0,1,1,0,0,0,1,0,0,0,125.1555926553239
1,0,1,1,0,0,0,1,1,0,0,134.63109274316278
1,0,1,1,0,0,0,1,0,1,0,89.882027206772
1,0,1,1,0,0,0,1,1,1,0,99.35752729461089
1,0,1,1,0,1,0,0,0,0,0,146.6857041369086
1,0,0,0,0,1,0,0,0,0,0,56.888005680732796
1,0,1,1,0,1,0,0,0,1,0,132.6920560981567
1,0,1,1,0,1,0,1,0,0,0,166.15464620401838
1,0,1,1,0,1,0,1,0,1,0,130.8810807554665
1,0,1,1,0,1,0,0,1,0,0,156.16120422474754
1,0,1,1,0,1,0,1,1,0,0,175.6301462918573
1,0,1,1,0,1,0,0,1,1,0,142.16755618599564
1,0,1,1,0,1,0,1,1,1,0,140.3565808433054
1,0,1,1,0,0,1,0,0,0,0,105.3621336126161
1,0,1,1,0,0,1,0,0,1,0,91.3684855738642
1,0,1,1,0,0,1,0,1,0,0,114.837633700455
1,0,0,0,0,1,0,0,0,1,0,93.6631344051809
1,0,1,1,0,0,1,0,1,1,0,100.8439856617031
1,0,1,1,0,1,1,0,0,0,0,84.5905217650106
1,0,1,1,0,1,1,0,1,0,0,94.0660218528495
1,0,1,1,0,1,1,0,0,1,0,70.5968737262587
1,0,1,1,0,1,1,0,1,1,0,80.0723738140976
1,0,1,1,0,0,1,1,0,0,0,128.57895175962588
1,0,1,1,0,0,1,1,0,1,0,93.30538631107399
1,0,1,1,0,1,1,1,0,0,0,130.3362922653204
1,0,1,1,0,1,1,1,0,1,0,95.0627268167685
1,0,1,1,0,0,1,1,1,0,0,138.05445184746478
1,0,0,0,0,1,0,0,1,0,0,66.3635057685717
1,0,1,1,0,1,1,1,1,0,0,139.8117923531593
1,0,1,1,0,0,1,1,1,1,0,102.78088639891291
1,0,1,1,0,1,1,1,1,1,0,104.5382269046074
1,0,1,0,1,0,0,0,0,0,0,73.6029258521115
1,0,1,0,1,0,0,0,0,1,0,110.3780545765596
1,0,1,0,1,0,0,0,1,0,0,83.07842593995039
1,0,1,0,1,0,0,0,1,1,0,119.8535546643985
1,0,1,0,1,0,0,1,0,0,0,91.11797166282129
1,0,1,0,1,0,0,1,1,0,0,100.59347175066019
1,0,1,0,1,0,0,1,0,1,0,106.61318297746939
1,0,0,0,0,0,0,0,0,1,0,75.19303320978639
1,0,0,0,0,1,0,0,1,1,0,103.1386344930198
1,0,1,0,1,0,0,1,1,1,0,116.08868306530829
1,0,1,0,1,0,1,0,0,0,0,50.74945652321349
1,0,1,0,1,0,1,0,0,1,0,87.52458524766159
1,0,1,0,1,0,1,1,0,0,0,94.54133076712328
1,0,1,0,1,0,1,1,0,1,0,110.03654208177139
1,0,1,0,1,0,1,0,1,0,0,60.22495661105239
1,0,1,0,1,0,1,1,1,0,0,104.01683085496221
1,0,1,0,1,0,1,0,1,1,0,97.0000853355005
1,0,1,0,1,0,1,1,1,1,0,119.51204216961028
1,0,1,1,1,0,0,0,0,0,0,136.1176088598076
1,0,0,0,0,1,1,0,0,0,0,6.540776931234802
1,0,1,1,1,0,0,0,0,1,0,122.1239608210557
1,0,1,1,1,0,0,0,1,0,0,145.59310894764653
1,0,1,1,1,0,0,0,1,1,0,131.59946090889463
1,0,1,1,1,0,1,0,0,0,0,113.2641395309096
1,0,1,1,1,0,1,0,1,0,0,122.7396396187485
1,0,1,1,1,0,1,0,0,1,0,99.2704914921577
1,0,1,1,1,0,1,0,1,1,0,108.7459915799966
1,0,1,1,1,0,0,1,0,0,0,153.63265467051738
1,0,1,1,1,0,0,1,0,1,0,118.35908922196549
1,0,1,1,1,0,1,1,0,0,0,157.05601377481935
1,0,0,0,0,1,1,0,1,0,0,16.016277019073705
1,0,1,1,1,0,1,1,0,1,0,121.78244832626748
1,0,1,1,1,0,0,1,1,0,0,163.10815475835628
1,0,1,1,1,0,1,1,1,0,0,166.53151386265827
1,0,1,1,1,0,0,1,1,1,0,127.83458930980439
1,0,1,1,1,0,1,1,1,1,0,131.2579484141064
1,0,1,0,1,1,0,0,0,0,0,92.073027047506
1,0,1,0,1,1,0,0,0,1,0,128.8481557719541
1,0,1,0,1,1,0,0,1,0,0,101.5485271353449
1,0,1,0,1,1,0,0,1,1,0,138.323655859793
1,0,1,0,1,1,0,1,0,0,0,132.1170252115158
1,0,0,0,0,1,1,0,0,1,0,43.315905655682904
1,0,1,0,1,1,0,1,1,0,0,141.5925252993547
1,0,1,0,1,1,0,1,0,1,0,147.61223652616388
1,0,1,0,1,1,0,1,1,1,0,157.0877366140028
1,0,1,1,1,1,0,0,0,0,0,154.5877100552021
1,0,1,1,1,1,0,0,0,1,0,140.5940620164502
1,0,1,1,1,1,0,1,0,0,0,194.63170821921187
1,0,1,1,1,1,0,1,0,1,0,159.35814277066
1,0,1,1,1,1,0,0,1,0,0,164.06321014304103
1,0,1,1,1,1,0,1,1,0,0,204.10720830705077
1,0,1,1,1,1,0,0,1,1,0,150.06956210428913
1,0,0,0,0,1,1,0,1,1,0,52.79140574352181
1,0,1,1,1,1,0,1,1,1,0,168.8336428584989
1,0,1,0,1,1,1,0,0,0,0,29.97784467560799
1,0,1,0,1,1,1,0,0,1,0,66.75297340005609
1,0,1,0,1,1,1,0,1,0,0,39.45334476344689
1,0,1,0,1,1,1,0,1,1,0,76.228473487895
1,0,1,1,1,1,1,0,0,0,0,92.4925276833041
1,0,1,1,1,1,1,0,1,0,0,101.968027771143
1,0,1,1,1,1,1,0,0,1,0,78.49887964455219
1,0,1,1,1,1,1,0,1,1,0,87.97437973239109
1,0,1,0,1,1,1,1,0,0,0,96.2986712728178
1,0,0,0,0,1,0,1,0,0,0,76.3569477478426
1,0,1,0,1,1,1,1,0,1,0,111.7938825874659
1,0,1,1,1,1,1,1,0,0,0,158.8133542805139
1,0,1,1,1,1,1,1,0,1,0,123.539788831962
1,0,1,0,1,1,1,1,1,0,0,105.7741713606567
1,0,1,1,1,1,1,1,1,0,0,168.2888543683528
1,0,1,0,1,1,1,1,1,1,0,121.2693826753048
1,0,1,1,1,1,1,1,1,1,0,133.0152889198009
1,1,0,0,0,0,0,0,0,0,0,56.48275046743039
1,1,0,0,0,0,0,0,0,1,0,93.25787919187849
1,1,0,0,0,0,0,0,1,0,0,65.9582505552693
1,0,0,0,0,1,0,1,0,1,0,91.8521590624907
1,1,0,0,0,0,0,0,1,1,0,102.73337927971741
1,1,0,0,0,0,0,1,0,0,0,53.422740181240194
1,1,0,0,0,0,0,1,1,0,0,62.898240269079096
1,1,0,0,0,0,0,1,0,1,0,68.9179514958883
1,1,0,0,0,0,0,1,1,1,0,78.3934515837272
1,1,0,0,0,0,1,0,0,0,0,85.47537724293241
1,1,0,0,0,0,1,0,0,1,0,122.25050596738052
1,1,0,0,0,0,1,1,0,0,0,52.157722158742196
1,1,0,0,0,0,1,1,0,1,0,67.65293347339028
1,1,0,0,0,0,1,0,1,0,0,94.9508773307713
1,0,0,0,0,1,1,1,0,0,0,-4.2479257996554
1,1,0,0,0,0,1,1,1,0,0,61.633222246581084
1,1,0,0,0,0,1,0,1,1,0,131.72600605521941
1,1,0,0,0,0,1,1,1,1,0,77.12843356122919
1,1,0,0,0,1,0,0,0,0,0,74.95285166282488
1,1,0,0,0,1,0,0,0,1,0,111.72798038727299
1,1,0,0,0,1,0,0,1,0,0,84.42835175066381
1,1,0,0,0,1,0,0,1,1,0,121.20348047511192
1,1,0,0,0,1,1,0,0,0,0,8.782770699826905
1,1,0,0,0,1,1,0,1,0,0,18.2582707876658
1,1,0,0,0,1,1,0,0,1,0,45.55789942427501
1,0,0,0,0,1,1,1,0,1,0,11.247285514992704
1,1,0,0,0,1,1,0,1,1,0,55.0333995121139
1,1,0,0,0,1,0,1,0,0,0,94.42179372993469
1,1,0,0,0,1,0,1,0,1,0,109.9170050445828
1,1,0,0,0,1,1,1,0,0,0,-2.005932031063308
1,1,0,0,0,1,1,1,0,1,0,13.489279283584793
1,1,0,0,0,1,0,1,1,0,0,103.89729381777359
1,1,0,0,0,1,1,1,1,0,0,7.469568056775596
1,1,0,0,0,1,0,1,1,1,0,119.39250513242169
1,1,0,0,0,1,1,1,1,1,0,22.96477937142369
1,1,0,0,1,0,0,0,0,0,0,64.38475638572388
1,0,0,0,0,1,0,1,1,0,0,85.83244783568149
1,1,0,0,1,0,0,0,0,1,0,101.15988511017198
1,1,0,0,1,0,0,0,1,0,0,73.8602564735628
1,1,0,0,1,0,0,0,1,1,0,110.63538519801091
1,1,0,0,1,0,0,1,0,0,0,81.8998021964337
1,1,0,0,1,0,0,1,1,0,0,91.37530228427259
1,1,0,0,1,0,0,1,0,1,0,97.39501351108177
1,1,0,0,1,0,0,1,1,1,0,106.8705135989207
1,1,0,0,1,1,0,0,0,0,0,82.85485758111838
1,1,0,0,1,1,0,0,0,1,0,119.62998630556649
1,1,0,0,1,1,0,1,0,0,0,122.89885574512819
1,0,0,0,0,0,0,0,1,0,0,47.8934045731772
1,0,0,0,0,1,1,1,1,0,0,5.227574288183501
1,1,0,0,1,1,0,1,0,1,0,138.3940670597763
1,1,0,0,1,1,0,0,1,0,0,92.3303576689573
1,1,0,0,1,1,0,1,1,0,0,132.3743558329671
1,1,0,0,1,1,0,0,1,1,0,129.1054863934054
1,1,0,0,1,1,0,1,1,1,0,147.8695671476152
1,1,0,0,1,0,1,0,0,0,0,93.37738316122588
1,1,0,0,1,0,1,0,0,1,0,130.152511885674
1,1,0,0,1,0,1,0,1,0,0,102.85288324906477
1,1,0,0,1,0,1,0,1,1,0,139.62801197351288
1,1,0,0,1,1,1,0,0,0,0,16.684776618120395
1,0,0,0,0,1,0,1,1,1,0,101.3276591503296
1,1,0,0,1,1,1,0,1,0,0,26.16027670595929
1,1,0,0,1,1,1,0,0,1,0,53.4599053425685
1,1,0,0,1,1,1,0,1,1,0,62.93540543040739
1,1,0,0,1,0,1,1,0,0,0,80.63478417393567
1,1,0,0,1,0,1,1,0,1,0,96.12999548858377
1,1,0,0,1,1,1,1,0,0,0,26.47112998413018
1,1,0,0,1,1,1,1,0,1,0,41.966341298778275
1,1,0,0,1,0,1,1,1,0,0,90.1102842617746
1,1,0,0,1,1,1,1,1,0,0,35.94663007196908
1,1,0,0,1,0,1,1,1,1,0,105.60549557642267
1,0,0,0,0,1,1,1,1,1,0,20.7227856028316
1,1,0,0,1,1,1,1,1,1,0,51.441841386617185
1,1,1,0,0,0,0,0,0,0,0,95.3566258735101
1,1,1,0,0,0,0,0,0,1,0,132.1317545979582
1,1,1,0,0,0,0,0,1,0,0,104.832125961349
1,1,1,0,0,0,0,0,1,1,0,141.6072546857971
1,1,1,0,0,0,0,1,0,0,0,92.2966155873199
1,1,1,0,0,0,0,1,1,0,0,101.7721156751588
1,1,1,0,0,0,0,1,0,1,0,107.791826901968
1,1,1,0,0,0,0,1,1,1,0,117.26732698980692
1,1,1,0,0,0,1,0,0,0,0,112.60129902661211
1,0,0,0,1,0,0,0,0,0,0,46.31991040363179
1,1,1,0,0,0,1,0,0,1,0,149.37642775106022
1,1,1,0,0,0,1,1,0,0,0,135.81811717362189
1,1,1,0,0,0,1,1,0,1,0,151.31332848826997
1,1,1,0,0,0,1,0,1,0,0,122.076799114451
1,1,1,0,0,0,1,1,1,0,0,145.29361726146078
1,1,1,0,0,0,1,0,1,1,0,158.85192783889912
1,1,1,0,0,0,1,1,1,1,0,160.7888285761089
1,1,1,0,1,0,0,0,0,0,0,103.2586317918036
1,1,1,0,1,0,0,0,0,1,0,140.0337605162517
1,1,1,0,1,0,0,0,1,0,0,112.73413187964249
1,0,0,0,1,0,0,0,0,1,0,83.09503912807989
1,1,1,0,1,0,0,0,1,1,0,149.5092606040906
1,1,1,0,1,0,1,0,0,0,0,120.50330494490558
1,1,1,0,1,0,1,0,1,0,0,129.97880503274448
1,1,1,0,1,0,1,0,0,1,0,157.2784336693537
1,1,1,0,1,0,1,0,1,1,0,166.75393375719258
1,1,1,0,1,0,0,1,0,0,0,120.77367760251339
1,1,1,0,1,0,0,1,0,1,0,136.2688889171615
1,1,1,0,1,0,1,1,0,0,0,164.29517918881535
1,1,1,0,1,0,1,1,0,1,0,179.79039050346347
1,1,1,0,1,0,0,1,1,0,0,130.2491776903523
1,0,0,0,1,0,0,0,1,0,0,55.79541049147069
1,1,1,0,1,0,1,1,1,0,0,173.77067927665425
1,1,1,0,1,0,0,1,1,1,0,145.7443890050004
1,1,1,0,1,0,1,1,1,1,0,189.2658905913024
1,1,1,0,0,1,0,0,0,0,0,113.8267270689046
1,1,1,0,0,1,0,0,0,1,0,150.6018557933527
1,1,1,0,0,1,0,0,1,0,0,123.3022271567435
1,1,1,0,0,1,0,0,1,1,0,160.0773558811916
1,1,1,0,0,1,0,1,0,0,0,133.2956691360144
1,1,1,0,0,1,0,1,1,0,0,142.7711692238533
1,1,1,0,0,1,0,1,0,1,0,148.79088045066248
1,0,0,0,1,0,0,0,1,1,0,92.57053921591879
1,1,1,0,0,1,0,1,1,1,0,158.2663805385014
1,1,1,0,1,1,0,0,0,0,0,121.7287329871981
1,1,1,0,1,1,0,0,0,1,0,158.5038617116462
1,1,1,0,1,1,0,1,0,0,0,161.7727311512079
1,1,1,0,1,1,0,1,0,1,0,177.267942465856
1,1,1,0,1,1,0,0,1,0,0,131.204233075037
1,1,1,0,1,1,0,1,1,0,0,171.2482312390468
1,1,1,0,1,1,0,0,1,1,0,167.9793617994851
1,1,1,0,1,1,0,1,1,1,0,186.7434425536949
1,1,1,0,0,1,1,0,0,0,0,35.908692483506606
1,0,0,0,1,0,0,1,0,0,0,63.834956214341595
1,1,1,0,0,1,1,0,0,1,0,72.68382120795471
1,1,1,0,0,1,1,0,1,0,0,45.384192571345494
1,1,1,0,0,1,1,0,1,1,0,82.1593212957936
1,1,1,0,1,1,1,0,0,0,0,43.810698401800096
1,1,1,0,1,1,1,0,1,0,0,53.286198489638984
1,1,1,0,1,1,1,0,0,1,0,80.5858271262482
1,1,1,0,1,1,1,0,1,1,0,90.06132721408709
1,1,1,0,0,1,1,1,0,0,0,81.6544629838164
1,1,1,0,0,1,1,1,0,1,0,97.14967429846448
1,1,1,0,1,1,1,1,0,0,0,110.1315249990099
1,0,0,0,1,0,0,1,1,0,0,73.3104563021805
1,1,1,0,1,1,1,1,0,1,0,125.626736313658
1,1,1,0,0,1,1,1,1,0,0,91.1299630716553
1,1,1,0,1,1,1,1,1,0,0,119.6070250868488
1,1,1,0,0,1,1,1,1,1,0,106.6251743863034
1,1,1,0,1,1,1,1,1,1,0,135.1022364014969
1,1,0,1,0,0,0,0,0,0,0,68.1787294311265
1,1,0,1,0,0,0,0,0,1,0,54.1850813923746
1,1,0,1,0,0,0,0,1,0,0,77.6542295189654
1,1,0,1,0,0,0,0,1,1,0,63.6605814802135
1,1,0,1,0,0,0,1,0,0,0,65.11871914493629
1,0,0,0,1,0,0,1,0,1,0,79.33016752898968
1,1,0,1,0,0,0,1,1,0,0,74.59421923277522
1,1,0,1,0,0,0,1,0,1,0,29.845153696384394
1,1,0,1,0,0,0,1,1,1,0,39.320653784223296
1,1,0,1,0,0,1,0,0,0,0,97.1713562066285
1,1,0,1,0,0,1,0,0,1,0,83.1777081678766
1,1,0,1,0,0,1,1,0,0,0,63.85370112243829
1,1,0,1,0,0,1,1,0,1,0,28.58013567388639
1,1,0,1,0,0,1,0,1,0,0,106.6468562944674
1,1,0,1,0,0,1,1,1,0,0,73.32920121027719
1,1,0,1,0,0,1,0,1,1,0,92.6532082557155
1,0,0,0,0,0,0,0,1,1,0,84.6685332976253
1,0,0,0,1,0,0,1,1,1,0,88.80566761682859
1,1,0,1,0,0,1,1,1,1,0,38.05563576172529
1,1,0,1,0,1,0,0,0,0,0,86.648830626521
1,1,0,1,0,1,0,0,0,1,0,72.6551825877691
1,1,0,1,0,1,0,0,1,0,0,96.1243307143599
1,1,0,1,0,1,0,0,1,1,0,82.130682675608
1,1,0,1,0,1,1,0,0,0,0,20.478749663523004
1,1,0,1,0,1,1,0,1,0,0,29.9542497513619
1,1,0,1,0,1,1,0,0,1,0,6.485101624771104
1,1,0,1,0,1,1,0,1,1,0,15.960601712610007
1,1,0,1,0,1,0,1,0,0,0,106.11777269363081
1,0,0,0,1,1,0,0,0,0,0,64.79001159902629
1,1,0,1,0,1,0,1,0,1,0,70.84420724507889
1,1,0,1,0,1,1,1,0,0,0,9.690046932632791
1,1,0,1,0,1,1,1,0,1,0,-25.583518515919117
1,1,0,1,0,1,0,1,1,0,0,115.59327278146971
1,1,0,1,0,1,1,1,1,0,0,19.165547020471696
1,1,0,1,0,1,0,1,1,1,0,80.3197073329178
1,1,0,1,0,1,1,1,1,1,0,-16.108018428080214
1,1,1,1,0,0,0,0,0,0,0,157.87130888120618
1,1,1,1,0,0,0,0,0,1,0,143.8776608424543
1,1,1,1,0,0,0,0,1,0,0,167.3468089690451
1,0,0,0,1,1,0,0,0,1,0,101.5651403234744
1,1,1,1,0,0,0,0,1,1,0,153.3531609302932
1,1,1,1,0,0,0,1,0,0,0,154.81129859501598
1,1,1,1,0,0,0,1,1,0,0,164.28679868285488
1,1,1,1,0,0,0,1,0,1,0,119.53773314646409
1,1,1,1,0,0,0,1,1,1,0,129.01323323430302
1,1,1,1,0,1,0,0,0,0,0,176.34141007660068
1,1,1,1,0,1,0,0,0,1,0,162.3477620378488
1,1,1,1,0,1,0,1,0,0,0,195.81035214371047
1,1,1,1,0,1,0,1,0,1,0,160.5367866951586
1,1,1,1,0,1,0,0,1,0,0,185.8169101644396
1,0,0,0,1,1,0,1,0,0,0,104.8340097630361
1,1,1,1,0,1,0,1,1,0,0,205.28585223154937
1,1,1,1,0,1,0,0,1,1,0,171.8232621256877
1,1,1,1,0,1,0,1,1,1,0,170.0122867829975
1,1,1,1,0,0,1,0,0,0,0,175.11598203430816
1,1,1,1,0,0,1,0,0,1,0,161.1223339955563
1,1,1,1,0,0,1,0,1,0,0,184.59148212214706
1,1,1,1,0,0,1,0,1,1,0,170.59783408339518
1,1,1,1,0,1,1,0,0,0,0,98.4233754912027
1,1,1,1,0,1,1,0,1,0,0,107.8988755790416
1,1,1,1,0,1,1,0,0,1,0,84.42972745245078
1,0,0,0,1,1,0,1,0,1,0,120.3292210776842
1,1,1,1,0,1,1,0,1,1,0,93.90522754028969
1,1,1,1,0,0,1,1,0,0,0,198.33280018131794
1,1,1,1,0,0,1,1,0,1,0,163.05923473276607
1,1,1,1,0,1,1,1,0,0,0,144.16914599151247
1,1,1,1,0,1,1,1,0,1,0,108.8955805429606
1,1,1,1,0,0,1,1,1,0,0,207.80830026915686
1,1,1,1,0,1,1,1,1,0,0,153.64464607935136
1,1,1,1,0,0,1,1,1,1,0,172.53473482060497
1,1,1,1,0,1,1,1,1,1,0,118.3710806307995
1,1,0,1,1,0,0,0,0,0,0,76.08073534942
1,0,0,0,1,1,0,0,1,0,0,74.2655116868652
1,1,0,1,1,0,0,0,0,1,0,62.08708731066809
1,1,0,1,1,0,0,0,1,0,0,85.55623543725889
1,1,0,1,1,0,0,0,1,1,0,71.56258739850699
1,1,0,1,1,0,0,1,0,0,0,93.59578116012979
1,1,0,1,1,0,0,1,1,0,0,103.07128124796868
1,1,0,1,1,0,0,1,0,1,0,58.32221571157788
1,1,0,1,1,0,0,1,1,1,0,67.79771579941678
1,1,0,1,1,0,1,0,0,0,0,105.073362124922
1,1,0,1,1,0,1,0,0,1,0,91.0797140861701
1,1,0,1,1,0,1,1,0,0,0,92.33076313763179
1,0,0,0,1,1,0,1,1,0,0,114.30950985087502
1,1,0,1,1,0,1,1,0,1,0,57.05719768907988
1,1,0,1,1,0,1,0,1,0,0,114.5488622127609
1,1,0,1,1,0,1,1,1,0,0,101.80626322547069
1,1,0,1,1,0,1,0,1,1,0,100.555214174009
1,1,0,1,1,0,1,1,1,1,0,66.53269777691878
1,1,1,1,1,0,0,0,0,0,0,165.77331479949967
1,1,1,1,1,0,0,0,0,1,0,151.7796667607478
1,1,1,1,1,0,0,0,1,0,0,175.2488148873386
1,1,1,1,1,0,0,0,1,1,0,161.2551668485867
1,1,1,1,1,0,1,0,0,0,0,183.01798795260166
1,0,0,0,1,1,0,0,1,1,0,111.04064041131329
1,1,1,1,1,0,1,0,1,0,0,192.49348804044055
1,1,1,1,1,0,1,0,0,1,0,169.0243399138498
1,1,1,1,1,0,1,0,1,1,0,178.49984000168868
1,1,1,1,1,0,0,1,0,0,0,183.28836061020945
1,1,1,1,1,0,0,1,0,1,0,148.0147951616576
1,1,1,1,1,0,1,1,0,0,0,226.80986219651143
1,1,1,1,1,0,1,1,0,1,0,191.53629674795957
1,1,1,1,1,0,0,1,1,0,0,192.76386069804838
1,1,1,1,1,0,1,1,1,0,0,236.28536228435036
1,1,1,1,1,0,0,1,1,1,0,157.49029524949648
1,0,0,0,1,1,0,1,1,1,0,129.8047211655231
1,1,1,1,1,0,1,1,1,1,0,201.01179683579846
1,1,0,1,1,1,0,0,0,0,0,94.5508365448145
1,1,0,1,1,1,0,0,0,1,0,80.55718850606259
1,1,0,1,1,1,0,0,1,0,0,104.0263366326534
1,1,0,1,1,1,0,0,1,1,0,90.03268859390148
1,1,0,1,1,1,0,1,0,0,0,134.5948347088243
1,1,0,1,1,1,0,1,1,0,0,144.0703347966632
1,1,0,1,1,1,0,1,0,1,0,99.32126926027237
1,1,0,1,1,1,0,1,1,1,0,108.7967693481113
1,1,1,1,1,1,0,0,0,0,0,184.24341599489418
1,0,0,0,1,0,1,0,0,0,0,35.21439469713379
1,1,1,1,1,1,0,0,0,1,0,170.2497679561423
1,1,1,1,1,1,0,1,0,0,0,224.28741415890397
1,1,1,1,1,1,0,1,0,1,0,189.0138487103521
