$time_passes,$gvn,$instcombine,$inline,$jump_threading,$simplifycfg,$sccp,$print_used_types,$ipsccp,$iv_users,$licm,$<performance
1,0,0,1,0,1,1,1,1,0,0,66.79765489338959
1,0,0,1,1,1,1,1,1,0,0,87.13542837268311
1,0,0,1,0,1,1,1,1,1,0,103.5727836178377
1,0,0,1,1,1,1,1,1,1,0,123.9105570971312
1,0,1,0,0,0,0,0,0,0,0,65.700919933818
1,0,0,0,0,0,1,0,1,0,0,51.7804901155892
1,0,1,0,0,0,0,0,0,1,0,102.47604865826611
1,0,1,0,0,0,0,0,1,0,0,74.1190344404369
1,0,1,0,0,0,0,0,1,1,0,110.89416316488501
1,0,1,0,0,0,0,1,0,0,0,50.5520045525278
1,0,1,0,0,0,0,1,1,0,0,58.9701190591467
1,0,1,0,0,0,0,1,0,1,0,87.3271332769759
1,0,1,0,0,0,0,1,1,1,0,95.7452477835948
1,0,1,0,0,0,1,0,0,0,0,48.22524746293001
1,0,1,0,0,0,1,0,0,1,0,85.00037618737811
1,0,1,0,0,0,1,1,0,0,0,33.076332081639805
1,0,0,0,0,0,1,1,1,0,0,36.631574734299
1,0,1,0,0,0,1,1,0,1,0,69.85146080608791
1,0,1,0,0,0,1,0,1,0,0,74.43058071864891
1,0,1,0,0,0,1,1,1,0,0,59.2816653373587
1,0,1,0,0,0,1,0,1,1,0,111.20570944309702
1,0,1,0,0,0,1,1,1,1,0,96.05679406180681
1,0,1,0,0,1,0,0,0,0,0,84.1710211292125
1,0,1,0,0,1,0,0,0,1,0,120.94614985366061
1,0,1,0,0,1,0,0,1,0,0,92.58913563583141
1,0,1,0,0,1,0,0,1,1,0,129.36426436027952
1,0,1,0,0,1,1,0,0,0,0,66.69534865832449
1,0,0,0,0,0,1,0,1,1,0,88.55561884003731
1,0,1,0,0,1,1,0,1,0,0,92.90068191404339
1,0,1,0,0,1,1,0,0,1,0,103.4704773827726
1,0,1,0,0,1,1,0,1,1,0,129.6758106384915
1,0,1,0,0,1,0,1,0,0,0,69.02210574792231
1,0,1,0,0,1,0,1,0,1,0,105.7972344723704
1,0,1,0,0,1,1,1,0,0,0,51.54643327703429
1,0,1,0,0,1,1,1,0,1,0,88.32156200148239
1,0,1,0,0,1,0,1,1,0,0,77.44022025454122
1,0,1,0,0,1,1,1,1,0,0,77.7517665327532
1,0,1,0,0,1,0,1,1,1,0,114.21534897898931
1,0,0,0,0,0,1,1,1,1,0,73.4067034587471
1,0,1,0,0,1,1,1,1,1,0,114.52689525720129
1,0,1,1,0,0,0,0,0,0,0,134.7310386699141
1,0,1,1,0,0,0,0,0,1,0,171.50616739436222
1,0,1,1,0,0,0,0,1,0,0,143.14915317653302
1,0,1,1,0,0,0,0,1,1,0,179.92428190098113
1,0,1,1,0,0,0,1,0,0,0,119.58212328862392
1,0,1,1,0,0,0,1,1,0,0,128.0002377952428
1,0,1,1,0,0,0,1,0,1,0,156.357252013072
1,0,1,1,0,0,0,1,1,1,0,164.77536651969092
1,0,1,1,0,1,0,0,0,0,0,153.20113986530862
1,0,0,0,0,1,0,0,0,0,0,56.888005680732796
1,0,1,1,0,1,0,0,0,1,0,189.97626858975673
1,0,1,1,0,1,0,1,0,0,0,138.0522244840184
1,0,1,1,0,1,0,1,0,1,0,174.82735320846652
1,0,1,1,0,1,0,0,1,0,0,161.61925437192752
1,0,1,1,0,1,0,1,1,0,0,146.47033899063732
1,0,1,1,0,1,0,0,1,1,0,198.39438309637563
1,0,1,1,0,1,0,1,1,1,0,183.24546771508543
1,0,1,1,0,0,1,0,0,0,0,117.2553661990261
1,0,1,1,0,0,1,0,0,1,0,154.0304949234742
1,0,1,1,0,0,1,0,1,0,0,143.460699454745
1,0,0,0,0,1,0,0,0,1,0,93.6631344051809
1,0,1,1,0,0,1,0,1,1,0,180.2358281791931
1,0,1,1,0,1,1,0,0,0,0,135.7254673944206
1,0,1,1,0,1,1,0,1,0,0,161.9308006501395
1,0,1,1,0,1,1,0,0,1,0,172.5005961188687
1,0,1,1,0,1,1,0,1,1,0,198.7059293745876
1,0,1,1,0,0,1,1,0,0,0,102.1064508177359
1,0,1,1,0,0,1,1,0,1,0,138.881579542184
1,0,1,1,0,1,1,1,0,0,0,120.57655201313041
1,0,1,1,0,1,1,1,0,1,0,157.3516807375785
1,0,1,1,0,0,1,1,1,0,0,128.3117840734548
1,0,0,0,0,1,0,0,1,0,0,65.3061201873517
1,0,1,1,0,1,1,1,1,0,0,146.7818852688493
1,0,1,1,0,0,1,1,1,1,0,165.0869127979029
1,0,1,1,0,1,1,1,1,1,0,183.5570139932974
1,0,1,0,1,0,0,0,0,0,0,86.0386934131115
1,0,1,0,1,0,0,0,0,1,0,122.81382213755961
1,0,1,0,1,0,0,0,1,0,0,94.45680791973041
1,0,1,0,1,0,0,0,1,1,0,131.23193664417852
1,0,1,0,1,0,0,1,0,0,0,70.88977803182131
1,0,1,0,1,0,0,1,1,0,0,79.30789253844021
1,0,1,0,1,0,0,1,0,1,0,107.6649067562694
1,0,0,0,0,0,0,0,0,1,0,75.19303320978639
1,0,0,0,0,1,0,0,1,1,0,102.0812489117998
1,0,1,0,1,0,0,1,1,1,0,116.08302126288831
1,0,1,0,1,0,1,0,0,0,0,68.56302094222349
1,0,1,0,1,0,1,0,0,1,0,105.3381496666716
1,0,1,0,1,0,1,1,0,0,0,53.41410556093329
1,0,1,0,1,0,1,1,0,1,0,90.18923428538139
1,0,1,0,1,0,1,0,1,0,0,94.76835419794239
1,0,1,0,1,0,1,1,1,0,0,79.61943881665219
1,0,1,0,1,0,1,0,1,1,0,131.5434829223905
1,0,1,0,1,0,1,1,1,1,0,116.39456754110029
1,0,1,1,1,0,0,0,0,0,0,155.0688121492076
1,0,0,0,0,1,1,0,0,0,0,44.045258055264796
1,0,1,1,1,0,0,0,0,1,0,191.8439408736557
1,0,1,1,1,0,0,0,1,0,0,163.4869266558265
1,0,1,1,1,0,0,0,1,1,0,200.2620553802746
1,0,1,1,1,0,1,0,0,0,0,137.59313967831957
1,0,1,1,1,0,1,0,1,0,0,163.7984729340385
1,0,1,1,1,0,1,0,0,1,0,174.36826840276768
1,0,1,1,1,0,1,0,1,1,0,200.5736016584866
1,0,1,1,1,0,0,1,0,0,0,139.91989676791738
1,0,1,1,1,0,0,1,0,1,0,176.6950254923655
1,0,1,1,1,0,1,1,0,0,0,122.44422429702938
1,0,0,0,0,1,1,0,1,0,0,70.25059131098371
1,0,1,1,1,0,1,1,0,1,0,159.21935302147747
1,0,1,1,1,0,0,1,1,0,0,148.33801127453629
1,0,1,1,1,0,1,1,1,0,0,148.6495575527483
1,0,1,1,1,0,0,1,1,1,0,185.1131399989844
1,0,1,1,1,0,1,1,1,1,0,185.4246862771964
1,0,1,0,1,1,0,0,0,0,0,104.50879460850601
1,0,1,0,1,1,0,0,0,1,0,141.28392333295412
1,0,1,0,1,1,0,0,1,0,0,112.92690911512491
1,0,1,0,1,1,0,0,1,1,0,149.70203783957302
1,0,1,0,1,1,0,1,0,0,0,89.35987922721581
1,0,0,0,0,1,1,0,0,1,0,80.82038677971289
1,0,1,0,1,1,0,1,1,0,0,97.77799373383472
1,0,1,0,1,1,0,1,0,1,0,126.13500795166391
1,0,1,0,1,1,0,1,1,1,0,134.55312245828281
1,0,1,1,1,1,0,0,0,0,0,173.5389133446021
1,0,1,1,1,1,0,0,0,1,0,210.3140420690502
1,0,1,1,1,1,0,1,0,0,0,158.38999796331188
1,0,1,1,1,1,0,1,0,1,0,195.16512668776
1,0,1,1,1,1,0,0,1,0,0,181.957027851221
1,0,1,1,1,1,0,1,1,0,0,166.8081124699308
1,0,1,1,1,1,0,0,1,1,0,218.7321565756691
1,0,0,0,0,1,1,0,1,1,0,107.02572003543182
1,0,1,1,1,1,0,1,1,1,0,203.5832411943789
1,0,1,0,1,1,1,0,0,0,0,87.033122137618
1,0,1,0,1,1,1,0,0,1,0,123.8082508620661
1,0,1,0,1,1,1,0,1,0,0,113.23845539333689
1,0,1,0,1,1,1,0,1,1,0,150.013584117785
1,0,1,1,1,1,1,0,0,0,0,156.06324087371408
1,0,1,1,1,1,1,0,1,0,0,182.268574129433
1,0,1,1,1,1,1,0,0,1,0,192.8383695981622
1,0,1,1,1,1,1,0,1,1,0,219.04370285388111
1,0,1,0,1,1,1,1,0,0,0,71.8842067563278
1,0,0,0,0,1,0,1,0,0,0,41.739090299442594
1,0,1,0,1,1,1,1,0,1,0,108.6593354807759
1,0,1,1,1,1,1,1,0,0,0,140.91432549242387
1,0,1,1,1,1,1,1,0,1,0,177.68945421687198
1,0,1,0,1,1,1,1,1,0,0,98.0895400120467
1,0,1,1,1,1,1,1,1,0,0,167.1196587481428
1,0,1,0,1,1,1,1,1,1,0,134.8646687364948
1,0,1,1,1,1,1,1,1,1,0,203.8947874725909
1,1,0,0,0,0,0,0,0,0,0,56.48275046743039
1,1,0,0,0,0,0,0,0,1,0,93.25787919187849
1,1,0,0,0,0,0,0,1,0,0,64.9008649740493
1,0,0,0,0,1,0,1,0,1,0,78.51421902389069
1,1,0,0,0,0,0,0,1,1,0,101.6759936984974
1,1,0,0,0,0,0,1,0,0,0,41.33383508614019
1,1,0,0,0,0,0,1,1,0,0,49.75194959275909
1,1,0,0,0,0,0,1,0,1,0,78.10896381058829
1,1,0,0,0,0,0,1,1,1,0,86.52707831720718
1,1,0,0,0,0,1,0,0,0,0,43.64000284196239
1,1,0,0,0,0,1,0,0,1,0,80.4151315664105
1,1,0,0,0,0,1,1,0,0,0,28.49108746067219
1,1,0,0,0,0,1,1,0,1,0,65.2662161851203
1,1,0,0,0,0,1,0,1,0,0,69.8453360976813
1,0,0,0,0,1,1,1,0,0,0,28.896342673974594
1,1,0,0,0,0,1,1,1,0,0,54.696420716391096
1,1,0,0,0,0,1,0,1,1,0,106.6204648221294
1,1,0,0,0,0,1,1,1,1,0,91.4715494408392
1,1,0,0,0,1,0,0,0,0,0,59.7536444036249
1,1,0,0,0,1,0,0,0,1,0,96.528773128073
1,1,0,0,0,1,0,0,1,0,0,68.1717589102438
1,1,0,0,0,1,0,0,1,1,0,104.9468876346919
1,1,0,0,0,1,1,0,0,0,0,46.910896778156896
1,1,0,0,0,1,1,0,1,0,0,73.11623003387578
1,1,0,0,0,1,1,0,0,1,0,83.68602550260499
1,0,0,0,0,1,1,1,0,1,0,65.6714713984227
1,1,0,0,0,1,1,0,1,1,0,109.89135875832389
1,1,0,0,0,1,0,1,0,0,0,44.604729022334695
1,1,0,0,0,1,0,1,0,1,0,81.37985774678279
1,1,0,0,0,1,1,1,0,0,0,31.761981396866695
1,1,0,0,0,1,1,1,0,1,0,68.5371101213148
1,1,0,0,0,1,0,1,1,0,0,53.022843528953594
1,1,0,0,0,1,1,1,1,0,0,57.96731465258557
1,1,0,0,0,1,0,1,1,1,0,89.7979722534017
1,1,0,0,0,1,1,1,1,1,0,94.74244337703368
1,1,0,0,1,0,0,0,0,0,0,76.82052394672388
1,0,0,0,0,1,0,1,1,0,0,50.15720480606149
1,1,0,0,1,0,0,0,0,1,0,113.59565267117199
1,1,0,0,1,0,0,0,1,0,0,85.23863845334279
1,1,0,0,1,0,0,0,1,1,0,122.0137671777909
1,1,0,0,1,0,0,1,0,0,0,61.67160856543368
1,1,0,0,1,0,0,1,1,0,0,70.08972307205258
1,1,0,0,1,0,0,1,0,1,0,98.44673728988178
1,1,0,0,1,0,0,1,1,1,0,106.86485179650069
1,1,0,0,1,1,0,0,0,0,0,80.09141788291839
1,1,0,0,1,1,0,0,0,1,0,116.8665466073665
1,1,0,0,1,1,0,1,0,0,0,64.9425025016282
1,0,0,0,0,0,0,0,1,0,0,46.8360189919572
1,0,0,0,0,1,1,1,1,0,0,55.101675929693506
1,1,0,0,1,1,0,1,0,1,0,101.71763122607629
1,1,0,0,1,1,0,0,1,0,0,88.5095323895373
1,1,0,0,1,1,0,1,1,0,0,73.3606170082471
1,1,0,0,1,1,0,0,1,1,0,125.28466111398541
1,1,0,0,1,1,0,1,1,1,0,110.1357457326952
1,1,0,0,1,0,1,0,0,0,0,63.97777632125588
1,1,0,0,1,0,1,0,0,1,0,100.75290504570398
1,1,0,0,1,0,1,0,1,0,0,90.18310957697477
1,1,0,0,1,0,1,0,1,1,0,126.95823830142288
1,1,0,0,1,1,1,0,0,0,0,67.24867025745039
1,0,0,0,0,1,0,1,1,1,0,86.9323335305096
1,1,0,0,1,1,1,0,1,0,0,93.45400351316928
1,1,0,0,1,1,1,0,0,1,0,104.0237989818985
1,1,0,0,1,1,1,0,1,1,0,130.2291322376174
1,1,0,0,1,0,1,1,0,0,0,48.82886093996568
1,1,0,0,1,0,1,1,0,1,0,85.60398966441377
1,1,0,0,1,1,1,1,0,0,0,52.09975487616018
1,1,0,0,1,1,1,1,0,1,0,88.87488360060829
1,1,0,0,1,0,1,1,1,0,0,75.03419419568458
1,1,0,0,1,1,1,1,1,0,0,78.30508813187909
1,1,0,0,1,0,1,1,1,1,0,111.80932292013267
1,0,0,0,0,1,1,1,1,1,0,91.87680465414161
1,1,0,0,1,1,1,1,1,1,0,115.08021685632718
1,1,1,0,0,0,0,0,0,0,0,83.7657659159101
1,1,1,0,0,0,0,0,0,1,0,120.5408946403582
1,1,1,0,0,0,0,0,1,0,0,92.183880422529
1,1,1,0,0,0,0,0,1,1,0,128.9590091469771
1,1,1,0,0,0,0,1,0,0,0,68.6168505346199
1,1,1,0,0,0,0,1,1,0,0,77.0349650412388
1,1,1,0,0,0,0,1,0,1,0,105.391979259068
1,1,1,0,0,0,0,1,1,1,0,113.8100937656869
1,1,1,0,0,0,1,0,0,0,0,66.29009344502211
1,0,0,0,1,0,0,0,0,0,0,58.75567796463179
1,1,1,0,0,0,1,0,0,1,0,103.06522216947022
1,1,1,0,0,0,1,1,0,0,0,51.14117806373191
1,1,1,0,0,0,1,1,0,1,0,87.91630678818001
1,1,1,0,0,0,1,0,1,0,0,92.495426700741
1,1,1,0,0,0,1,1,1,0,0,77.34651131945081
1,1,1,0,0,0,1,0,1,1,0,129.27055542518912
1,1,1,0,0,0,1,1,1,1,0,114.1216400438989
1,1,1,0,1,0,0,0,0,0,0,104.1035393952036
1,1,1,0,1,0,0,0,0,1,0,140.8786681196517
1,1,1,0,1,0,0,0,1,0,0,112.5216539018225
1,0,0,0,1,0,0,0,0,1,0,95.5308066890799
1,1,1,0,1,0,0,0,1,1,0,149.2967826262706
1,1,1,0,1,0,1,0,0,0,0,86.62786692431558
1,1,1,0,1,0,1,0,1,0,0,112.83320018003448
1,1,1,0,1,0,1,0,0,1,0,123.40299564876369
1,1,1,0,1,0,1,0,1,1,0,149.6083289044826
1,1,1,0,1,0,0,1,0,0,0,88.9546240139134
1,1,1,0,1,0,0,1,0,1,0,125.7297527383615
1,1,1,0,1,0,1,1,0,0,0,71.47895154302539
1,1,1,0,1,0,1,1,0,1,0,108.25408026747348
1,1,1,0,1,0,0,1,1,0,0,97.37273852053231
1,0,0,0,1,0,0,0,1,0,0,67.17379247125069
1,1,1,0,1,0,1,1,1,0,0,97.68428479874429
1,1,1,0,1,0,0,1,1,1,0,134.1478672449804
1,1,1,0,1,0,1,1,1,1,0,134.45941352319238
1,1,1,0,0,1,0,0,0,0,0,87.0366598521046
1,1,1,0,0,1,0,0,0,1,0,123.81178857655271
1,1,1,0,0,1,0,0,1,0,0,95.45477435872351
1,1,1,0,0,1,0,0,1,1,0,132.22990308317162
1,1,1,0,0,1,0,1,0,0,0,71.88774447081441
1,1,1,0,0,1,0,1,1,0,0,80.30585897743332
1,1,1,0,0,1,0,1,0,1,0,108.6628731952625
1,0,0,0,1,0,0,0,1,1,0,103.9489211956988
1,1,1,0,0,1,0,1,1,1,0,117.08098770188141
1,1,1,0,1,1,0,0,0,0,0,107.37443333139811
1,1,1,0,1,1,0,0,0,1,0,144.14956205584622
1,1,1,0,1,1,0,1,0,0,0,92.22551795010791
1,1,1,0,1,1,0,1,0,1,0,129.000646674556
1,1,1,0,1,1,0,0,1,0,0,115.79254783801701
1,1,1,0,1,1,0,1,1,0,0,100.64363245672682
1,1,1,0,1,1,0,0,1,1,0,152.56767656246512
1,1,1,0,1,1,0,1,1,1,0,137.41876118117492
1,1,1,0,0,1,1,0,0,0,0,69.56098738121659
1,0,0,0,1,0,0,1,0,0,0,43.60676258334159
1,1,1,0,0,1,1,0,0,1,0,106.3361161056647
1,1,1,0,0,1,1,0,1,0,0,95.76632063693549
1,1,1,0,0,1,1,0,1,1,0,132.5414493613836
1,1,1,0,1,1,1,0,0,0,0,89.8987608605101
1,1,1,0,1,1,1,0,1,0,0,116.10409411622899
1,1,1,0,1,1,1,0,0,1,0,126.6738895849582
1,1,1,0,1,1,1,0,1,1,0,152.8792228406771
1,1,1,0,0,1,1,1,0,0,0,54.41207199992639
1,1,1,0,0,1,1,1,0,1,0,91.18720072437449
1,1,1,0,1,1,1,1,0,0,0,74.7498454792199
1,0,0,0,1,0,0,1,1,0,0,52.02487708996049
1,1,1,0,1,1,1,1,0,1,0,111.524974203668
1,1,1,0,0,1,1,1,1,0,0,80.6174052556453
1,1,1,0,1,1,1,1,1,0,0,100.9551787349388
1,1,1,0,0,1,1,1,1,1,0,117.39253398009339
1,1,1,0,1,1,1,1,1,1,0,137.7303074593869
1,1,0,1,0,0,0,0,0,0,0,68.1787294311265
1,1,0,1,0,0,0,0,0,1,0,104.95385815557461
1,1,0,1,0,0,0,0,1,0,0,76.5968439377454
1,1,0,1,0,0,0,0,1,1,0,113.37197266219351
1,1,0,1,0,0,0,1,0,0,0,53.0298140498363
1,0,0,0,1,0,0,1,0,1,0,80.38189130778969
1,1,0,1,0,0,0,1,1,0,0,61.447928556455196
1,1,0,1,0,0,0,1,0,1,0,89.8049427742844
1,1,0,1,0,0,0,1,1,1,0,98.2230572809033
1,1,0,1,0,0,1,0,0,0,0,55.3359818056585
1,1,0,1,0,0,1,0,0,1,0,92.1111105301066
1,1,0,1,0,0,1,1,0,0,0,40.1870664243683
1,1,0,1,0,0,1,1,0,1,0,76.96219514881639
1,1,0,1,0,0,1,0,1,0,0,81.54131506137739
1,1,0,1,0,0,1,1,1,0,0,66.39239968008718
1,1,0,1,0,0,1,0,1,1,0,118.3164437858255
1,0,0,0,0,0,0,0,1,1,0,83.6111477164053
1,0,0,0,1,0,0,1,1,1,0,88.80000581440859
1,1,0,1,0,0,1,1,1,1,0,103.16752840453529
1,1,0,1,0,1,0,0,0,0,0,71.449623367321
1,1,0,1,0,1,0,0,0,1,0,108.22475209176909
1,1,0,1,0,1,0,0,1,0,0,79.8677378739399
1,1,0,1,0,1,0,0,1,1,0,116.642866598388
1,1,0,1,0,1,1,0,0,0,0,58.606875741852996
1,1,0,1,0,1,1,0,1,0,0,84.8122089975719
1,1,0,1,0,1,1,0,0,1,0,95.3820044663011
1,1,0,1,0,1,1,0,1,1,0,121.58733772202001
1,1,0,1,0,1,0,1,0,0,0,56.300707986030794
1,0,0,0,1,1,0,0,0,0,0,77.22577916002629
1,1,0,1,0,1,0,1,0,1,0,93.0758367104789
1,1,0,1,0,1,1,1,0,0,0,43.457960360562794
1,1,0,1,0,1,1,1,0,1,0,80.2330890850109
1,1,0,1,0,1,0,1,1,0,0,64.71882249264969
1,1,0,1,0,1,1,1,1,0,0,69.66329361628169
1,1,0,1,0,1,0,1,1,1,0,101.49395121709779
1,1,0,1,0,1,1,1,1,1,0,106.4384223407298
1,1,1,1,0,0,0,0,0,0,0,152.79588465200618
1,1,1,1,0,0,0,0,0,1,0,189.5710133764543
1,1,1,1,0,0,0,0,1,0,0,161.21399915862509
1,0,0,0,1,1,0,0,0,1,0,114.0009078844744
1,1,1,1,0,0,0,0,1,1,0,197.9891278830732
1,1,1,1,0,0,0,1,0,0,0,137.64696927071597
1,1,1,1,0,0,0,1,1,0,0,146.06508377733488
1,1,1,1,0,0,0,1,0,1,0,174.42209799516408
1,1,1,1,0,0,0,1,1,1,0,182.840212501783
1,1,1,1,0,1,0,0,0,0,0,156.0667785882007
1,1,1,1,0,1,0,0,0,1,0,192.8419073126488
1,1,1,1,0,1,0,1,0,0,0,140.91786320691048
1,1,1,1,0,1,0,1,0,1,0,177.6929919313586
1,1,1,1,0,1,0,0,1,0,0,164.4848930948196
1,0,0,0,1,1,0,1,0,0,0,62.07686377873609
1,1,1,1,0,1,0,1,1,0,0,149.3359777135294
1,1,1,1,0,1,0,0,1,1,0,201.2600218192677
1,1,1,1,0,1,0,1,1,1,0,186.1111064379775
1,1,1,1,0,0,1,0,0,0,0,135.3202121811182
1,1,1,1,0,0,1,0,0,1,0,172.0953409055663
1,1,1,1,0,0,1,0,1,0,0,161.5255454368371
1,1,1,1,0,0,1,0,1,1,0,198.3006741612852
1,1,1,1,0,1,1,0,0,0,0,138.5911061173127
1,1,1,1,0,1,1,0,1,0,0,164.7964393730316
1,1,1,1,0,1,1,0,0,1,0,175.36623484176081
1,0,0,0,1,1,0,1,0,1,0,98.85199250318419
1,1,1,1,0,1,1,0,1,1,0,201.5715680974797
1,1,1,1,0,0,1,1,0,0,0,120.171296799828
1,1,1,1,0,0,1,1,0,1,0,156.9464255242761
1,1,1,1,0,1,1,1,0,0,0,123.44219073602251
1,1,1,1,0,1,1,1,0,1,0,160.2173194604706
1,1,1,1,0,0,1,1,1,0,0,146.37663005554688
1,1,1,1,0,1,1,1,1,0,0,149.6475239917414
1,1,1,1,0,0,1,1,1,1,0,183.151758779995
1,1,1,1,0,1,1,1,1,1,0,186.4226527161895
1,1,0,1,1,0,0,0,0,0,0,88.51650291042
1,0,0,0,1,1,0,0,1,0,0,85.6438936666452
1,1,0,1,1,0,0,0,0,1,0,125.29163163486811
1,1,0,1,1,0,0,0,1,0,0,96.93461741703891
1,1,0,1,1,0,0,0,1,1,0,133.70974614148702
1,1,0,1,1,0,0,1,0,0,0,73.3675875291298
1,1,0,1,1,0,0,1,1,0,0,81.78570203574871
1,1,0,1,1,0,0,1,0,1,0,110.1427162535779
1,1,0,1,1,0,0,1,1,1,0,118.56083076019681
1,1,0,1,1,0,1,0,0,0,0,75.673755284952
1,1,0,1,1,0,1,0,0,1,0,112.4488840094001
1,1,0,1,1,0,1,1,0,0,0,60.52483990366179
1,0,0,0,1,1,0,1,1,0,0,70.49497828535499
1,1,0,1,1,0,1,1,0,1,0,97.2999686281099
1,1,0,1,1,0,1,0,1,0,0,101.87908854067089
1,1,0,1,1,0,1,1,1,0,0,86.7301731593807
1,1,0,1,1,0,1,0,1,1,0,138.654217265119
1,1,0,1,1,0,1,1,1,1,0,123.50530188382879
1,1,1,1,1,0,0,0,0,0,0,173.13365813129968
1,1,1,1,1,0,0,0,0,1,0,209.9087868557478
1,1,1,1,1,0,0,0,1,0,0,181.5517726379186
1,1,1,1,1,0,0,0,1,1,0,218.3269013623667
1,1,1,1,1,0,1,0,0,0,0,155.65798566041167
1,0,0,0,1,1,0,0,1,1,0,122.4190223910933
1,1,1,1,1,0,1,0,1,0,0,181.8633189161306
1,1,1,1,1,0,1,0,0,1,0,192.43311438485978
1,1,1,1,1,0,1,0,1,1,0,218.6384476405787
1,1,1,1,1,0,0,1,0,0,0,157.98474275000947
1,1,1,1,1,0,0,1,0,1,0,194.75987147445758
1,1,1,1,1,0,1,1,0,0,0,140.50907027912146
1,1,1,1,1,0,1,1,0,1,0,177.28419900356957
1,1,1,1,1,0,0,1,1,0,0,166.40285725662838
1,1,1,1,1,0,1,1,1,0,0,166.7144035348404
1,1,1,1,1,0,0,1,1,1,0,203.1779859810765
1,0,0,0,1,1,0,1,1,1,0,107.2701070098031
1,1,1,1,1,0,1,1,1,1,0,203.4895322592885
1,1,0,1,1,1,0,0,0,0,0,91.78739684661451
1,1,0,1,1,1,0,0,0,1,0,128.56252557106262
1,1,0,1,1,1,0,0,1,0,0,100.20551135323342
1,1,0,1,1,1,0,0,1,1,0,136.98064007768153
1,1,0,1,1,1,0,1,0,0,0,76.63848146532432
1,1,0,1,1,1,0,1,1,0,0,85.05659597194322
1,1,0,1,1,1,0,1,0,1,0,113.41361018977241
1,1,0,1,1,1,0,1,1,1,0,121.83172469639132
1,1,1,1,1,1,0,0,0,0,0,176.4045520674942
1,0,0,0,1,0,1,0,0,0,0,45.91293033916379
1,1,1,1,1,1,0,0,0,1,0,213.1796807919423
1,1,1,1,1,1,0,1,0,0,0,161.25563668620399
1,1,1,1,1,1,0,1,0,1,0,198.0307654106521
