$CS16MB,$CS32MB,$HAVE_SEQUENCE,$HAVE_CRYPTO,$PS1K,$HAVE_REPLICATION,$CS64MB,$DIAGNOSTIC,$HAVE_HASH,$PS4K,$CS512MB,$PS16K,$HAVE_VERIFY,$PS32K,$HAVE_STATISTICS,$PS8K,$<performance
0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1,2.956361866146943
0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,-0.4107015257785339
0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,-0.1189769817217482
0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,-0.2824286561509526
0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0.009295887905833133
0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,-0.4894167252241951
0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,1,-0.3611438555966128
0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,-0.1976921811674094
0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,1,-0.06941931153982717
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,4.797420473987601
0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,7.083126705590385
0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,5.089145018044387
0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,5.10156291558094
0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,5.393287459637726
0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,5.01901641419783
0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,5.32315885579117
0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,5.310740958254616
0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,5.6148833998479555
0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,6.645865790944251
0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,6.937590335001037
0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,2.7647562749544803
0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,-0.23908692599953368
0,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0,7.3872691471837255
0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,3.0564808190112664
0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,6.95000823253759
0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,3.068898716547819
0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,7.241732776594375
0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,3.3606232606046054
0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,5.383764320297056
0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,5.6754888643538415
0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,5.305049120851395
0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,5.596773664908182
0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,7.232209637253705
0,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,3.955188058749841
0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,7.153494437808044
0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,7.5239341813104925
0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,1,7.445218981864832
0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,5.634746239202285
0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,5.926470783259071
0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,3.3804860999589366
0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,3.6722106440157223
0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,5.556031039756625
0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,3.301770900513275
0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,1,5.84775558381341
0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0,3.8764728593041804
0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,3.593495444570061
0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,4.180864550642983
0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,4.47258909469977
0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,4.485006992236323
0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,4.776731536293108
0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,4.402460490853213
0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,4.706602932446551
0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,4.6941850349099985
0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,1,4.998327476503338
0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,4.767208396952438
0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1.3286446467912478
0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,5.058932941009224
0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,5.8441326754656675
0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,1,6.135857219522453
0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,4.688493197506777
0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,1,5.765417476020007
0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,1,4.980217741563564
0,0,1,1,0,1,0,1,1,0,1,0,0,0,1,1,6.0571420200767925
0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,5.948196300963834
0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,6.239920845020619
0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,6.252338742557172
0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1.8208699415257033
0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,6.544063286613958
0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,6.5345401472732885
0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,1,6.455824947827627
0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,1,6.826264691330074
0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,1,6.747549491884414
0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,2.067086784974063
0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,2.3588113290308486
0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,3.508758969586518
0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,3.8004835136433037
0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,1,2.3712292265674018
0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1.620369190848034
0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,1,3.4300437701408573
0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,2.662953770624188
0,0,1,1,0,1,0,1,1,0,1,0,1,0,1,1,3.7217683141976434
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14.039453455439467
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,14.331177999496253
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,14.343595897032806
0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,14.635320441089592
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,14.261049395649698
0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,14.565191837243036
0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,14.552773939706483
0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,2.112594485582489
0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,14.856916381299822
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,16.314387087945118
0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,16.606111632001905
0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,12.433277571955347
0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,12.725002116012133
0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,16.618529529538456
0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,12.737420013548686
0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,16.910254073595244
0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,13.029144557605472
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,13.422897532094849
0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1.7672847574158297
0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,13.714622076151635
0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,13.727039973688187
0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,14.018764517744973
0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,15.6167175979647
0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,15.920860039558038
0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,15.908442142021485
0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,16.212584583614824
0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,13.64449347230508
0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,13.936218016361865
0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,11.735608081974929
0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,2.059009301472616
0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,12.027332626031715
0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,13.948635913898418
0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,12.039750523568268
0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,14.240360457955203
0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,12.331475067625053
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,17.83064108117694
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,18.122365625233726
0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,18.134783522770277
0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,18.426508066827065
0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,18.052237021387167
0,1,1,0,1,1,0,1,0,0,0,0,1,0,1,0,-0.5053255511217151
0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,18.356379462980506
0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,18.343961565443955
0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,18.648104007037293
0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,17.214085157832322
0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,17.50580970188911
0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,17.435681098042547
0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,17.727405642099335
0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,17.51822759942566
0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,17.739823539635886
0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,17.809952143482448
0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,-0.12971927230407893
0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,-0.21360100706492932
0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,18.031548083692673
0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,20.10557471368259
0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,20.397299257739377
0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,20.409717155275928
0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,20.701441699332715
0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,19.40790522370217
0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,19.712047665295508
0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,19.699629767758957
0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,1,20.003772209352295
0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,16.22446519769282
0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1.632787088384587
0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,16.516189741749603
0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,15.526795707712399
0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,15.818520251769185
0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,16.528607639286157
0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,1,15.830938149305737
0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,16.82033218334294
0,1,1,1,0,1,0,0,1,0,0,0,1,0,1,1,16.122662693362525
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,14.502292771478922
0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,14.794017315535708
0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,14.423577572033262
0,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,1.7421547420800418
0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,14.715302116090047
0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,14.753274690384153
0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,14.674559490938492
0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,15.044999234440938
0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,14.966284034995278
0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,16.777226403984574
0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,17.06895094804136
0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,12.925502866689804
0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,13.21722741074659
0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,16.698511204538914
0,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,2.0714271990091686
0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,12.846787667244143
0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,16.990235748595698
0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,13.13851221130093
0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,18.293480397216392
0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,18.58520494127318
0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,18.21476519777073
0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,18.50648974182752
0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,20.56841402972204
0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,20.48969883027638
0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,20.860138573778826
0,1,1,0,1,1,0,1,1,0,0,0,1,0,1,0,-0.5840407505673771
0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,1,20.78142337433317
0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,18.54446231612162
0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,18.836186860178408
0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,16.716690492427276
0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,17.00841503648406
0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,18.46574711667596
0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,16.637975292981615
0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,18.757471660732747
0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,1,16.9296998370384
0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,10.294958885254303
0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1.924511632441373
0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,10.586683429311089
0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,10.216243685808642
0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,10.507968229865428
0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,11.371883163767533
0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,11.293167964321873
0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,11.663607707824319
0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,1,11.584892508378658
0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,14.086146510991775
0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,14.37787105504856
0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,15.163070789505005
0,1,1,1,1,1,0,0,1,0,0,0,1,0,1,0,2.3631517430659548
0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,15.45479533356179
0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,14.007431311546114
0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,15.084355590059344
0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,14.2991558556029
0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,1,15.37608013411613
0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,12.488778951124155
0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,12.780503495180941
0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,12.410063751678495
0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,1,12.70178829573528
0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,16.279966576861625
0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,2.033879286136828
0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,1,16.201251377415964
0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,1,16.57169112091841
0,1,1,1,0,0,0,1,1,0,0,0,1,0,1,1,16.49297592147275
0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,9.462997773437385
0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,1,9.75472231749417
0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,1,13.254185399174856
0,1,1,1,0,1,0,1,0,0,0,0,1,0,1,1,13.545909943231642
0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,1,9.384282573991726
0,1,1,0,0,1,0,1,1,0,0,0,1,0,1,1,13.175470199729197
0,1,0,1,0,1,0,1,1,0,0,0,1,0,1,1,9.676007118048512
0,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,-0.2923162065105914
0,1,1,1,0,1,0,1,1,0,0,0,1,0,1,1,13.467194743785983
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.209627961211167
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1.5137704028045058
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.4312239014213963
1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1.7353663430147352
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3.484561593716817
1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,-0.39654792227295343
1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,3.7887040353101558
1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,-0.09240548067961452
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5930720378665489
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.662239362316597
1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.8972144794598879
1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2.7868921037363985
1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,3.091034545329738
1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.8146679780767783
1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,-1.094217412253371
1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1.1188104196701172
1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,-0.790074970660032
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.7959718075206221
1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1.717256608074961
1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2.0469537264258513
0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.2515048235360866
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,6.2485832086260515
1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1.96823852698019
1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1.179415884176004
1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,2.2563401626892334
