$CS16MB,$CS32MB,$HAVE_SEQUENCE,$HAVE_CRYPTO,$PS1K,$HAVE_REPLICATION,$CS64MB,$DIAGNOSTIC,$HAVE_HASH,$PS4K,$CS512MB,$PS16K,$HAVE_VERIFY,$PS32K,$HAVE_STATISTICS,$PS8K,$<performance
0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0,7.910266865548981
0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,8.42187158358706
0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,5.242985452305983
0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,5.534709996362769
0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,5.547127893899322
0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,5.838852437956108
0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,5.298115334021213
0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,5.602257775614552
0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,5.589839878077998
0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,1,5.893982319671338
0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,5.829329298615438
0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,6.611610483702249
0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,6.121053842672223
0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,5.884459180330667
0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,1,6.176183724387453
0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,6.133471740208777
0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,1,6.188601621924007
0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,1,6.425196284265563
0,0,1,1,0,1,0,1,1,0,1,0,0,0,1,1,6.4803261659807925
0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,7.356106301514633
0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,7.647830845571419
0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,7.660248743107972
0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,7.197954330011703
0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,7.9519732871647575
0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,7.942450147824087
0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,1,8.246592589417428
0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,1,8.234174691880874
0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,1,8.538317133474214
0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,7.411236183229863
0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,7.702960727286649
0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,7.997580029539317
0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,8.289304573596104
0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,1,7.7153786248232015
0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,6.903335027759034
0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,1,8.301722471132658
0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,8.007103168879988
0,0,1,1,0,1,0,1,1,0,1,0,1,0,1,1,8.593447015189444
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.990754893339468
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.2824794373962538
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1.294897334932807
0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1.5866218789895927
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0458847750546973
0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1.3500272166480363
0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1.337609319111483
0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,7.489678874068488
0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1.641751760704822
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3.1038757425481176
0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,3.3956002866049038
0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,3.1590056242633473
0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,3.450730168320133
0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,3.408018184141457
0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,3.463148065856686
0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,3.6997427281982427
0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,3.754872609913472
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.16233032494185
0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,6.783185915304631
0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1.454054868998636
0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1.4664727665351889
0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1.7581973105919748
0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3.2754511741504997
0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,3.579593615743839
0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,3.567175718207286
0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,3.8713181598006248
0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1.2174602066570794
0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1.5091847507138652
0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,3.3305810558657294
0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,7.0749104593614165
0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,3.622305599922515
0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1.5216026482504184
0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,3.6347234974590683
0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1.813327192307204
0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,3.926448041515854
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0559320657929385
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,5.347656609849724
0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,5.360074507386278
0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,5.651799051443064
0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,5.111061947508168
0,1,1,0,1,1,0,1,0,0,0,0,1,0,1,0,7.369529761614085
0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,5.415204389101508
0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,5.402786491564954
0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,5.706928933158293
0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,5.227507497395321
0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,5.519232041452106
0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,5.28263737911055
0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,5.574361923167336
0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,5.53164993898866
0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,5.58677982070389
0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,5.823374483045446
0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1.3237987499429213
0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,7.66125430567087
0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,5.878504364760675
0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,7.169052915001588
0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,7.460777459058374
0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,7.473195356594928
0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,7.764919900651714
0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,7.34062834660397
0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,7.64477078819731
0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,7.632352890660756
0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,1,7.936495332254096
0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,7.224182796716818
0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,6.915752925295587
0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,7.5159073407736035
0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,7.3957582283192
0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,7.6874827723759855
0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,7.528325238310158
0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,1,7.69990066991254
0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,7.820049782366944
0,1,1,1,0,1,0,0,1,0,0,0,1,0,1,1,7.991625213969326
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.5770987396489229
0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1.868823283705709
0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1.8812411812422618
0,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,7.502096771605043
0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,2.172965725299048
0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1.6322286213641521
0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1.936371062957491
0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1.9239531654209383
0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,2.2280956070142772
0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,3.690219588857573
0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,3.981944132914359
0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,3.745349470572802
0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,4.037074014629588
0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,3.9943620304509118
0,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,7.087328356897969
0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,4.0494919121661415
0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,4.2860865745076975
0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,4.341216456222927
0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,5.642275912102393
0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,5.934000456159179
0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,5.946418353695733
0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,6.238142897752518
0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,7.755396761311044
0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,8.059539202904382
0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,8.04712130536783
0,1,1,0,1,1,0,1,1,0,0,0,1,0,1,0,7.673672203207425
0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,1,8.351263746961168
0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,5.697405793817623
0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,5.989130337874409
0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,7.810526643026273
0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,8.10225118708306
0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,6.001548235410962
0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,8.114669084619612
0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,6.293272779467748
0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,1,8.406393628676398
0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1.748674171251305
0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,7.207477469352373
0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,2.040398715308091
0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,2.052816612844644
0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,2.34454115690143
0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1.8038040529665342
0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,2.107946494559873
0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,2.0955285970233204
0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,1,2.3996710386166593
0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,5.813851343704775
0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,6.105575887761561
0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,5.868981225420005
0,1,1,1,1,1,0,0,1,0,0,0,1,0,1,0,7.379052900954755
0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,6.160705769476791
0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,6.117993785298115
0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,6.1731236670133445
0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,6.4097183293549005
0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,1,6.46484821107013
0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,3.861795020459955
0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,4.153519564516741
0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,4.165937462053294
0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,1,4.45766200611008
0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,7.926972192913426
0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,7.793821315661829
0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,1,8.231114634506765
0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,1,8.218696736970212
0,1,1,1,0,0,0,1,1,0,0,0,1,0,1,1,8.52283917856355
0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,3.916924902175184
0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,1,4.20864944623197
0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,1,7.9821020746286555
0,1,1,1,0,1,0,1,0,0,0,0,1,0,1,1,8.273826618685442
0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,1,4.2210673437685235
0,1,1,0,0,1,0,1,1,0,0,0,1,0,1,1,8.286244516221995
0,1,0,1,0,1,0,1,1,0,0,0,1,0,1,1,4.512791887825309
0,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,7.965396747264211
0,1,1,1,0,1,0,1,1,0,0,0,1,0,1,1,8.57796906027878
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.209627961211167
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1.5137704028045058
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.2647578429263961
1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1.568900284519735
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3.322748810419817
1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,3.377878692135046
1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,3.6268912520131558
1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,3.682021133728385
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.381203392813549
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5970556481965971
1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1.685345834406888
1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3.494324242022199
1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,3.798466683615538
1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1.4363332745287782
1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,3.549454123737428
1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1.7404757161221172
1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,3.853596565330767
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.7959718075206221
1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2.100114249113961
1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1.8511016892358514
0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.7250370060969132
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.1833994945060522
1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,2.1552441308291903
1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1.9675472391230042
1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,2.0226771208382335
1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,2.271689680716343
