$CS16MB,$CS32MB,$HAVE_SEQUENCE,$HAVE_CRYPTO,$PS1K,$HAVE_REPLICATION,$CS64MB,$DIAGNOSTIC,$HAVE_HASH,$PS4K,$CS512MB,$PS16K,$HAVE_VERIFY,$PS32K,$HAVE_STATISTICS,$PS8K,$<performance
0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,3.256358875365502
0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,3.353877973079949
0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,3.319307719384288
0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1.0522328203057423
0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,6.728056033589401
0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,1.3439573643625282
0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,3.165353669514392
0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,1,3.228302513533178
0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,2.659203826930081
0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,4.772324676138731
0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,2.9509283709868668
0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,1,4.835273520157517
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1.592576694559586
0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1.8843012386163722
0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1.558006440863925
0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,6.824935148907856
0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1.8497309849207109
0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1.4670012350128152
0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,3.073972241637154
0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1.7587257790696014
0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,3.36569678569394
0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1.7641521261619681
0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,2.0558766702187543
0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1.6385766666151973
0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,1.9303012106719835
0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1.7295818724663068
0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,7.0321984751827395
0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,3.2455476732395363
0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,2.021306416523093
0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,1,3.537272217296322
0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,3.7056975437682356
0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,3.7686463877870215
0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,3.6711272900725747
0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,3.7340761340913606
0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,3.8772729753706177
0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,3.8427027216749567
0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,3.9402218193894036
0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,7.129077590501194
0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1,3.9056515656937427
0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,3.580122084221465
0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,3.643070928240251
0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,3.7516975158238473
0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,3.8146463598426332
0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,5.187093090845805
0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,1,5.358668522448187
0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,5.250041934864591
0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,1,5.421617366466973
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,12.1152768675536
0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,6.791004877608185
0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,12.407001411610386
0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,12.08070661385794
0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,12.372431157914725
0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,11.989701408006832
0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,13.59667241463117
0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,12.281425952063618
0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,13.888396958687956
0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,14.22839771676225
0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,14.291346560781037
0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,14.102822257215482
0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0.7374549036334663
0,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0,7.0951473192015255
0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,14.165771101234267
0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,14.19382746306659
0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,15.70979326383982
0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,14.256776307085376
0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,15.772742107858605
0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,12.701620713863056
0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,12.993345257919842
0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,12.667050460167395
0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,12.958775004224181
0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,14.814741563071706
0,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,6.887883992926642
0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,14.780171309376046
0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,14.877690407090492
0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,1,14.843120153394832
0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,12.576045254316288
0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,12.867769798373073
0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,14.689166103524938
0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,14.752114947543722
0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,14.183016260940626
0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,16.296137110149278
0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,1,14.474740804997412
0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0,7.19202643451998
0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,16.359085954168062
0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,12.286852299155981
0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,12.578576843212767
0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,12.252282045460321
0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,12.544006589517107
0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,12.161276839609213
0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,13.768247846233551
0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,12.453001383665999
0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,1,14.059972390290337
0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,12.873196145465437
0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,6.611610483702249
0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,13.164920689522223
0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,12.747620685918669
0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,1,13.039345229975455
0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,12.838625891769777
0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,1,14.354591692543007
0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,1,13.130350435826562
0,0,1,1,0,1,0,1,1,0,1,0,0,0,1,1,14.646316236599793
0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,14.399973148364632
0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,14.462921992383418
0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,14.365402894668971
0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,6.064257011675702
0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,14.428351738687757
0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,14.986316994674088
0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,1,14.951746740978427
0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,1,15.049265838692873
0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,1,15.014695584997213
0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,14.274397688817864
0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,14.337346532836648
0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,14.86074153512732
0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,14.923690379146104
0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,1,15.881368695442202
0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,6.674559327721033
0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,1,16.46771254175166
0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,15.944317539460986
0,0,1,1,0,1,0,1,1,0,1,0,1,0,1,1,16.530661385770443
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.990754893339468
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.2824794373962538
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.956184639643807
0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1.247909183700593
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0458847750546973
0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,2.652855781679036
0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1.337609319111483
0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,6.127205855694488
0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,2.944580325735822
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3.1038757425481176
0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,3.1668245865669036
0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,3.1590056242633473
0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,3.2219544682821333
0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,3.0693054888524567
0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,4.765976630887685
0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,3.1322543328712427
0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,4.828925474906471
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.16233032494185
0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,6.783185915304631
0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1.454054868998636
0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1.1277600712461888
0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1.419484615302975
0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3.2754511741504997
0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,3.2408809204548388
0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,3.3384000181692857
0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,3.3038297644736248
0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1.2174602066570794
0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1.5091847507138652
0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,3.3305810558657294
0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,6.846134759323415
0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,3.3935298998845154
0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,2.824431213281418
0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,4.9375520624900675
0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,3.116155757338204
0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,5.0005009065088535
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12.099798912642939
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,12.391523456699725
0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,12.065228658947278
0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,12.356953203004064
0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,12.154928794358169
0,1,1,0,1,1,0,1,0,0,0,0,1,0,1,0,6.235832443278084
0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,13.761899800982507
0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,12.446653338414954
0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,14.053624345039292
0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,12.27137434424532
0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,12.563098888302106
0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,12.32650422596055
0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,12.618228770017335
0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,12.23680409054966
0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,13.933475232584888
0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,12.528528634606445
0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0.19010143160692122
0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,6.29878128729687
0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,14.225199776641674
0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,14.21291976185159
0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,14.275868605870375
0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,14.178349508155929
0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,14.241298352174715
0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,14.38449519345397
0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,14.34992493975831
0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,14.447444037472756
0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,1,14.412873783777096
0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,14.268049643566819
0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,6.915752925295587
0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,14.330998487585605
0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,14.4396250751692
0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,14.502573919187986
0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,15.875020650191157
0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,1,16.04659608179354
0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,15.937969494209943
0,1,1,1,0,1,0,0,1,0,0,0,1,0,1,1,16.109544925812326
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.0876340086579228
0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1.379358552714709
0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1.053063754962262
0,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,6.368399453269042
0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1.344788299019048
0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0.4985313030281522
0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,2.105502309652491
0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0.7902558470849383
0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,2.397226853709277
0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,3.2007548578665728
0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,3.2637037018853587
0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,2.611652152236802
0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,2.674600996255588
0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,3.166184604170912
0,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,7.087328356897969
0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,4.218623158861141
0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,3.229133448189698
0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,4.281572002879927
0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,12.196678027961394
0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,12.48840257201818
0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,12.162107774265733
0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,12.453832318322519
0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,14.309798877170044
0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,14.275228623474383
0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,14.37274772118883
0,1,1,0,1,1,0,1,1,0,0,0,1,0,1,0,6.539974884871424
0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,1,14.33817746749317
0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,11.607575322331625
0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,11.89929986638841
0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,13.720696171540276
0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,13.783645015559062
0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,13.214546328955963
0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,15.327667178164614
0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,13.506270873012749
0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,1,15.3906160221834
0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1.259209440260305
0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,6.978701769314373
0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1.550933984317091
0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1.224639186564644
0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1.51636373062143
0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0.6701067346305342
0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,2.2770777412548733
0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0.9618312786873203
0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,1,2.568802285311659
0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,12.368253459563775
0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,12.65997800362056
0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,11.779150753934006
0,1,1,1,1,1,0,0,1,0,0,0,1,0,1,0,7.150277200916755
0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,12.070875297990792
0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,12.333683205868114
0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,13.386121760558344
0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,12.6254077499249
0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,1,13.67784630461513
0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,3.372330289468955
0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,3.435279133487741
0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,3.337760035773294
0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,1,3.40070887979208
0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,14.481374308772425
0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,6.431348297287828
0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,1,14.446804055076765
0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,1,14.544323152791211
0,1,1,1,0,0,0,1,1,0,0,0,1,0,1,1,14.50975289909555
0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,2.7832275838391842
0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,1,2.84617642785797
0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,1,13.892271603142657
0,1,1,1,0,1,0,1,0,0,0,0,1,0,1,1,13.955220447161443
0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,1,4.390198590463523
0,1,1,0,0,1,0,1,1,0,0,0,1,0,1,1,15.499242609766995
0,1,0,1,0,1,0,1,1,0,0,0,1,0,1,1,4.453147434482309
0,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,6.60292372889021
0,1,1,1,0,1,0,1,1,0,0,0,1,0,1,1,15.56219145378578
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.209627961211167
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1.175057707515506
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.2647578429263961
1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,2.871728849550735
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3.322748810419817
1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,3.377878692135046
1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,3.288178556724156
1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,4.984849698759385
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.381203392813549
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5970556481965971
1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1.3466331391178878
1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3.494324242022199
1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,3.459753988326538
1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1.4363332745287782
1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,3.549454123737428
1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,3.0433042811531172
1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,5.156425130361767
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.7959718075206221
1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1.7614015538249608
1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1.8511016892358514
0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.7250370060969132
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.1833994945060522
1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,3.45807269586019
1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1.9675472391230042
1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,2.0226771208382335
1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1.9329769854273429
