$CS16MB,$CS32MB,$HAVE_SEQUENCE,$HAVE_CRYPTO,$PS1K,$HAVE_REPLICATION,$CS64MB,$DIAGNOSTIC,$HAVE_HASH,$PS4K,$CS512MB,$PS16K,$HAVE_VERIFY,$PS32K,$HAVE_STATISTICS,$PS8K,$<performance
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1.31037528984347
0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1.602099833900256
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1.0613627299653603
0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,9.771414977933713
0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1.3655051715586992
0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1.3530872740221462
0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1.6572297156154852
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,3.1193536974587808
0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,3.411078241515567
0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,3.17448357917401
0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,3.466208123230796
0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,3.4234961390521197
0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,3.478626020767349
0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,3.715220683108906
0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,9.292820972597498
0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,3.770350564824135
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1.177808279852513
0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,3.181935915209299
0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1.4819507214458518
0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,3.486078356802638
0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,3.290929129061163
0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,3.595071570654502
0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,5.295056764417949
0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,5.599199206011288
0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1.2329381615677422
0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,9.0941003758794
0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,3.2370657969245284
0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,3.346059010776392
0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,1,5.350186646133179
0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1.537080603161081
0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,3.650201452369731
0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,3.5412082385178674
0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,1,5.654329087726517
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1.592576694559586
0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1.8843012386163722
0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1.896719136152925
0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,9.638847967942754
0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,2.188443680209711
0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,-0.22320277644518494
0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0.08093966514815398
0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0.068521767611601
0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0.37266420920494003
0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1.7641521261619681
0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,3.768279761518754
0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,-0.05162734484280296
0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,1.9525002905139832
0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,2.068294567755307
0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,9.398242817472738
0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0.25251509675053596
0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,4.072422203112093
0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,1,2.2566427321073226
0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,3.771280425449136
0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,4.063004969505922
0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,4.075422867042475
0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,4.3671474110992605
0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,3.942855857051518
0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,4.246998298644857
0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,5.946983492408304
0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,9.942990409536094
0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1,6.251125934001643
0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1.9555009544443651
0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,2.247225498501151
0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,2.127076386046747
0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,4.1312040214035335
0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,2.259643396037704
0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,1,2.431218827640086
0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,2.55136794009449
0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,1,4.435346462996872
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,5.071410020703601
0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,10.327909461843186
0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,5.3631345647603865
0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,5.37555246229694
0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,5.667277006353726
0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,5.1265399024188305
0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,5.43068234401217
0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,5.418264446475616
0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,5.722406888068956
0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,7.184530869912251
0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,7.476255413969037
0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,7.239660751627481
0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0.7374549036334663
0,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0,10.632051903436524
0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,7.531385295684267
0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,7.48867331150559
0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,7.543803193220819
0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,7.780397855562375
0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,7.835527737277605
0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,5.657753867013056
0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,5.949478411069841
0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,5.961896308606395
0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,6.253620852663181
0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,7.836457597902605
0,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,10.872657053906542
0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,8.140600039495945
0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,8.12818214195939
0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,1,8.432324583552731
0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,3.8419743960082857
0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,4.133698940065072
0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,6.0206781268978355
0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,6.312402670954621
0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,4.146116837601625
0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,6.324820568491175
0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,1,4.43784138165841
0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0,11.17679949549988
0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,6.616545112547961
0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,5.242985452305983
0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,7.247113087662769
0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,5.547127893899322
0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,7.5512555292561085
0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,5.298115334021213
0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,5.602257775614552
0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,7.302242969377999
0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,1,7.606385410971338
0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,5.829329298615438
0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,8.977654825992248
0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,7.833456933972224
0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,4.013549827610668
0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,1,6.017677462967454
0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,6.133471740208777
0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,1,4.317692269204007
0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,1,8.137599375565564
0,0,1,1,0,1,0,1,1,0,1,0,0,0,1,1,6.321819904560793
0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,7.356106301514633
0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,9.360233936871419
0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,7.660248743107972
0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,7.651493065335602
0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,9.664376378464757
0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,8.008033029504988
0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,1,8.312175471098328
0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,1,10.012160664861772
0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,1,10.316303106455113
0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,7.411236183229863
0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,9.415363818586648
0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,6.192253558500218
0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,8.196381193857004
0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,1,7.7153786248232015
0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,8.499060820656034
0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,1,6.496396000093557
0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,9.719506260179987
0,0,1,1,0,1,0,1,1,0,1,0,1,0,1,1,8.500523635450344
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.990754893339468
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.512160888003254
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1.294897334932807
0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.8163033295965929
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0458847750546973
0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1.3500272166480363
0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.5672907697184832
0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,7.172899059999388
0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0.8714332113118222
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5.469920084838117
0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,4.991326079501904
0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,5.525049966553347
0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,5.0464559612171325
0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,5.7740625264314565
0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,5.829192408146685
0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,5.295468521095243
0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,5.350598402810472
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.16233032494185
0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,9.14923025759463
0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2.396139410905636
0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1.4664727665351889
0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,2.7002818524989745
0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,5.641495516440499
0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,5.9456379580338385
0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,6.875304602404285
0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,7.179447043997626
0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1.2174602066570794
0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,2.4512692926208652
0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,5.696625398155729
0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,10.383039343558416
0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,6.930434484119515
0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1.5216026482504184
0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,6.000767839749067
0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,2.7554117342142037
0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,7.234576925712854
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0559320657929385
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,4.577338060456725
0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,5.360074507386278
0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,4.881480502050064
0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,5.111061947508168
0,1,1,0,1,1,0,1,0,0,0,0,1,0,1,0,7.823068496937984
0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,5.415204389101508
0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,4.632467942171954
0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,4.936610383765293
0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,5.227507497395321
0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,6.461316583359106
0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,5.28263737911055
0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,6.516446465074336
0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,5.53164993898866
0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,5.58677982070389
0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,6.765459024952445
0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,-0.6542897387040789
0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,9.05687758290177
0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,6.820588906667675
0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,9.535097257291588
0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,9.056503251955373
0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,9.839239698884928
0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,9.360645693548713
0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,9.706672688893969
0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,10.010815130487309
0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,10.940481774857755
0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,1,11.244624216451093
0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,9.590227139006817
0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,9.281797267585587
0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,9.111633133670603
0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,9.761802570609198
0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,10.995611656572985
0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,9.894369580600157
0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,1,10.065945012202539
0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,9.415775575263943
0,1,1,1,0,1,0,0,1,0,0,0,1,0,1,1,11.299754098166323
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.469919603721923
0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0.991325598385709
0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1.774062045315262
0,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,7.955635506928942
0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1.295468039979048
0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,-0.3458598672828478
0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,-0.04171742568950887
0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,-0.8244538726190617
0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,-0.5203114310257227
0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,6.014667676901473
0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,5.5360736715652585
0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,4.1988882058967025
0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,3.720294200560488
0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,6.318810118494811
0,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,9.453372699187968
0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,4.503030647490041
0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,5.840216113158598
0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,4.024436642153827
0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,5.535096776175393
0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,5.056502770839179
0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,5.839239217768732
0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,5.360645212432519
0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,10.079844849354943
0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,10.383987290948282
0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,9.601250844018729
0,1,1,0,1,1,0,1,1,0,0,0,1,0,1,0,8.127210938531324
0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,1,9.905393285612067
0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,3.7193173051706223
0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,3.2407232998344084
0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,8.264065378350173
0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,7.785471373013959
0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,4.023459746763962
0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,8.568207819943511
0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,3.5448657414277474
0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,1,8.089613814607297
0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1.641495035324305
0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,8.803203262249372
0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,2.8753041212880905
0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1.945637476917644
0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,3.1794465628814295
0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,-0.1742844356804658
0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0.1298580059128731
0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1.0595246502833202
0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,1,1.3636670918766591
0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,5.706672207777775
0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,6.940481293741561
0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,3.8908927367730044
0,1,1,1,1,1,0,0,1,0,0,0,1,0,1,0,10.687181785151754
0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,5.124701822736791
0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,6.010814649371114
0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,4.195035178366344
0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,7.2446237353349
0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,1,5.42884426433013
0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,6.186243108503855
0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,7.420052194467641
0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,6.490385550097193
0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,1,7.72419463606098
0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,10.251420280957324
0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,7.477041501592728
0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,1,10.555562722550663
0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,1,11.48522936692111
0,1,1,1,0,0,0,1,1,0,0,0,1,0,1,1,11.78937180851445
0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,4.370463637499085
0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,1,5.604272723462871
0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,1,8.435640809952556
0,1,1,1,0,1,0,1,0,0,0,0,1,0,1,1,9.669449895916339
0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,1,4.674606079092423
0,1,1,0,0,1,0,1,1,0,0,0,1,0,1,1,8.739783251545893
0,1,0,1,0,1,0,1,1,0,0,0,1,0,1,1,5.908415165056209
0,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,9.361020024495108
0,1,1,1,0,1,0,1,1,0,0,0,1,0,1,1,9.973592337509679
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.209627961211167
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1.5137704028045058
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.2647578429263961
1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1.568900284519735
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3.322748810419817
1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,3.377878692135046
1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,3.6268912520131558
1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,3.682021133728385
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.381203392813549
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5970556481965971
1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1.685345834406888
1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3.494324242022199
1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,3.798466683615538
1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1.4363332745287782
1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,3.549454123737428
1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1.7404757161221172
1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,3.853596565330767
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.7959718075206221
1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2.100114249113961
1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,-0.019807663484148974
0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,-0.04528154329608672
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.1833994945060522
1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0.28433477810919
1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1.9675472391230042
1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0.151767768118233
1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,2.271689680716343
